Time,Price,Quantity,Side
12:23:57,91361.9,0.01,BUY
12:23:57,91361.9,0.01,BUY
12:23:57,91361.9,0.01,BUY
12:23:57,91361.9,0.01,BUY
12:23:57,91361.9,0.01,BUY
12:23:57,91361.9,0.01,BUY
12:23:57,91361.9,0.01,BUY
12:23:57,91361.9,0.01,BUY
12:23:58,91361.9,0.01,BUY
12:23:58,91361.9,0.01,BUY
12:23:58,91361.9,0.01,BUY
12:23:58,91361.9,0.01,BUY
12:23:58,91361.9,0.01,BUY
12:23:58,91361.9,0.01,BUY
12:23:58,91361.9,0.01,BUY
12:23:58,91361.9,0.01,BUY
12:23:58,91361.9,0.01,BUY
12:23:58,91361.9,0.01,BUY
12:23:58,91361.9,0.01,BUY
12:23:58,91361.9,0.01,BUY
12:23:59,91361.9,0.01,BUY
12:23:59,91361.9,0.01,BUY
12:23:59,91361.9,0.01,BUY
12:23:59,91361.9,0.01,BUY
12:23:59,91361.9,0.01,BUY
12:23:59,91361.9,0.01,BUY
12:23:59,91361.9,0.01,BUY
12:23:59,91361.9,0.01,BUY
12:23:59,91361.9,0.01,BUY
12:23:59,91361.9,0.01,BUY
12:23:59,91361.9,0.01,BUY
12:24:00,91361.9,0.01,BUY
12:24:00,91361.9,0.01,BUY
12:24:00,91361.9,0.01,BUY
12:24:00,91361.9,0.01,BUY
12:24:00,91361.9,0.01,BUY
12:24:00,91361.9,0.01,BUY
12:24:01,91361.9,0.01,BUY
12:24:01,91361.9,0.01,BUY
12:24:01,91361.9,0.01,BUY
12:24:01,91361.9,0.01,BUY
12:24:01,91361.9,0.01,BUY
12:24:01,91361.9,0.01,BUY
12:24:01,91361.9,0.01,BUY
12:24:01,91361.9,0.01,BUY
12:24:01,91361.9,0.01,BUY
12:24:02,91361.9,0.01,BUY
12:24:02,91361.9,0.01,BUY
12:24:02,91361.9,0.01,BUY
12:24:02,91361.9,0.01,BUY
12:24:02,91361.9,0.01,BUY
12:24:03,91361.9,0.01,BUY
12:24:03,91361.9,0.01,BUY
12:24:03,91361.9,0.01,BUY
12:24:03,91361.9,0.01,BUY
12:24:03,91361.9,0.01,BUY
12:24:03,91361.9,0.01,BUY
12:24:03,91361.9,0.01,BUY
12:24:03,91361.9,0.01,BUY
12:24:04,91361.9,0.01,BUY
12:24:04,91361.9,0.01,BUY
12:24:04,91361.9,0.01,BUY
12:24:04,91361.9,0.01,BUY
12:24:04,91361.9,0.01,BUY
12:24:04,91361.9,0.01,BUY
12:24:04,91361.9,0.01,BUY
12:24:05,91361.9,0.01,BUY
12:24:05,91361.9,0.01,BUY
12:24:05,91361.9,0.01,BUY
12:24:05,91361.9,0.01,BUY
12:24:05,91361.9,0.01,BUY
12:24:05,91361.9,0.01,BUY
12:24:05,91361.9,0.01,BUY
12:24:05,91361.9,0.01,BUY
12:24:05,91361.9,0.01,BUY
12:24:05,91361.9,0.01,BUY
12:24:05,91361.9,0.01,BUY
12:24:05,91361.9,0.01,BUY
12:24:05,91361.9,0.01,BUY
12:24:05,91361.9,0.01,BUY
12:24:06,91361.9,0.01,BUY
12:24:06,91361.9,0.01,BUY
12:24:06,91361.9,0.01,BUY
12:24:06,91361.9,0.01,BUY
12:24:06,91361.9,0.01,BUY
12:24:06,91361.9,0.01,BUY
12:24:06,91361.9,0.01,BUY
12:24:06,91361.9,0.01,BUY
12:24:06,91361.9,0.01,BUY
12:24:06,91361.9,0.01,BUY
12:24:06,91361.9,0.01,BUY
12:24:06,91361.9,0.01,BUY
12:24:07,91361.9,0.01,BUY
12:24:07,91361.9,0.01,BUY
12:24:07,91361.9,0.01,BUY
12:24:07,91361.9,0.01,BUY
12:24:07,91361.9,0.01,BUY
12:24:07,91361.9,0.01,BUY
12:24:07,91361.9,0.01,BUY
12:24:07,91361.9,0.01,BUY
12:24:07,91361.9,0.01,BUY
12:24:08,91361.9,0.01,BUY
12:24:08,91361.9,0.01,BUY
12:24:08,91361.9,0.01,BUY
12:24:08,91361.9,0.01,BUY
12:24:08,91361.9,0.01,BUY
12:24:08,91361.9,0.01,BUY
12:24:08,91361.9,0.01,BUY
12:24:08,91361.9,0.01,BUY
12:24:08,91361.9,0.01,BUY
12:24:08,91361.9,0.01,BUY
12:24:08,91361.9,0.01,BUY
12:24:08,91361.9,0.01,BUY
12:24:08,91361.9,0.01,BUY
12:24:08,91361.9,0.01,BUY
12:24:09,91361.9,0.01,BUY
12:24:09,91361.9,0.01,BUY
12:24:09,91361.9,0.01,BUY
12:24:09,91361.9,0.01,BUY
12:24:09,91361.9,0.01,BUY
12:24:09,91361.9,0.01,BUY
12:24:09,91362,0.01,BUY
12:24:09,91362,0.01,BUY
12:24:09,91362,0.01,BUY
12:24:09,91362,0.01,BUY
12:24:09,91362,0.01,BUY
12:24:09,91362,0.01,BUY
12:24:09,91362,0.01,BUY
12:24:09,91362,0.01,BUY
12:24:09,91362,0.01,BUY
12:24:09,91362,0.01,BUY
12:24:09,91362,0.01,BUY
12:24:10,91362,0.01,BUY
12:24:10,91362,0.01,BUY
12:24:10,91362,0.01,BUY
12:24:10,91362,0.01,BUY
12:24:10,91362,0.01,BUY
12:24:10,91362,0.01,BUY
12:24:10,91362,0.01,BUY
12:24:10,91362,0.01,BUY
12:24:10,91362,0.01,BUY
12:24:10,91362,0.01,BUY
12:24:10,91362,0.01,BUY
12:24:10,91362,0.01,BUY
12:24:10,91362,0.01,BUY
12:24:10,91362,0.01,BUY
12:24:10,91362,0.01,BUY
12:24:10,91362,0.01,BUY
12:24:10,91362,0.01,BUY
12:24:10,91362,0.01,BUY
12:24:10,91362,0.01,BUY
12:24:10,91362,0.01,BUY
12:24:10,91362,0.01,BUY
12:24:10,91362,0.01,BUY
12:24:10,91362,0.01,BUY
12:24:10,91362,0.01,BUY
12:24:10,91362,0.01,BUY
12:24:10,91362,0.01,BUY
12:24:11,91362,0.01,BUY
12:24:11,91362,0.01,BUY
12:24:11,91362,0.01,BUY
12:24:11,91362,0.01,BUY
12:24:11,91362,0.01,BUY
12:24:11,91362,0.01,BUY
12:24:11,91362,0.01,BUY
12:24:11,91362,0.01,BUY
12:24:11,91362,0.01,BUY
12:24:11,91362,0.01,BUY
12:24:11,91362,0.01,BUY
12:24:11,91362,0.01,BUY
12:24:11,91362,0.01,BUY
12:24:12,91362,0.01,BUY
12:24:12,91362,0.01,BUY
12:24:12,91362,0.01,BUY
12:24:12,91362,0.01,BUY
12:24:12,91362,0.01,BUY
12:24:12,91362,0.01,BUY
12:24:12,91362,0.01,BUY
12:24:12,91362,0.01,BUY
12:24:12,91362,0.01,BUY
12:24:12,91362,0.01,BUY
12:24:12,91362,0.01,BUY
12:24:12,91362,0.01,BUY
12:24:12,91362,0.01,BUY
12:24:12,91362,0.01,BUY
12:24:12,91362,0.01,BUY
12:24:12,91362,0.01,BUY
12:24:12,91362,0.01,BUY
12:24:12,91362,0.01,BUY
12:24:12,91362,0.01,BUY
12:24:12,91362,0.01,BUY
12:24:12,91362,0.01,BUY
12:24:12,91362,0.01,BUY
12:24:12,91362,0.01,BUY
12:24:12,91362,0.01,BUY
12:24:12,91362,0.01,BUY
12:24:12,91362,0.01,BUY
12:24:12,91362,0.01,BUY
12:24:12,91362,0.01,BUY
12:24:12,91362,0.01,BUY
12:24:12,91362,0.01,BUY
12:24:12,91362,0.01,BUY
12:24:12,91362,0.01,BUY
12:24:12,91362,0.01,BUY
12:24:12,91362,0.01,BUY
12:24:12,91362,0.01,BUY
12:24:12,91362,0.01,BUY
12:24:12,91362,0.01,BUY
12:24:12,91362,0.01,BUY
12:24:12,91362,0.01,BUY
12:24:12,91362,0.01,BUY
12:24:12,91362,0.01,BUY
12:24:12,91362,0.01,BUY
12:24:12,91362,0.01,BUY
12:24:12,91362,0.01,BUY
12:24:13,91362,0.01,BUY
12:24:13,91362,0.01,BUY
12:24:13,91362,0.01,BUY
12:24:13,91362,0.01,BUY
12:24:13,91362,0.01,BUY
12:24:13,91362,0.01,BUY
12:24:13,91362,0.01,BUY
12:24:13,91362,0.01,BUY
12:24:13,91362,0.01,BUY
12:24:13,91362,0.01,BUY
12:24:13,91362,0.01,BUY
12:24:13,91362,0.01,BUY
12:24:13,91362,0.01,BUY
12:24:13,91362,0.01,BUY
12:24:13,91362,0.01,BUY
12:24:13,91362,0.01,BUY
12:24:13,91362,0.01,BUY
12:24:13,91362,0.01,BUY
12:24:13,91362,0.01,BUY
12:24:13,91362,0.01,BUY
12:24:13,91362,0.01,BUY
12:24:13,91362,0.01,BUY
12:24:13,91362,0.01,BUY
12:24:13,91362,0.01,BUY
12:24:13,91362,0.01,BUY
12:24:13,91362,0.01,BUY
12:24:13,91362,0.01,BUY
12:24:14,91362,0.01,BUY
12:24:14,91362,0.01,BUY
12:24:14,91362,0.01,BUY
12:24:14,91362,0.01,BUY
12:24:14,91362,0.01,BUY
12:24:14,91362,0.01,BUY
12:24:14,91362,0.01,BUY
12:24:14,91362,0.01,BUY
12:24:15,91366.7,0.01,BUY
12:24:15,91366.7,0.01,BUY
12:24:15,91366.7,0.01,BUY
12:24:15,91366.7,0.01,BUY
12:24:15,91366.7,0.01,BUY
12:24:15,91366.7,0.01,BUY
12:24:15,91366.7,0.01,BUY
12:24:15,91366.7,0.01,BUY
12:24:15,91366.7,0.01,BUY
12:24:15,91366.7,0.01,BUY
12:24:15,91366.7,0.01,BUY
12:24:15,91366.7,0.01,BUY
12:24:15,91366.7,0.01,BUY
12:24:15,91366.7,0.01,BUY
12:24:15,91366.7,0.01,BUY
12:24:15,91367,0.01,BUY
12:24:15,91368,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:15,91368.1,0.01,BUY
12:24:16,91368.1,0.01,BUY
12:24:16,91368.1,0.01,BUY
12:24:16,91368.1,0.01,BUY
12:24:16,91368.1,0.01,BUY
12:24:16,91368.1,0.01,BUY
12:24:16,91368.1,0.01,BUY
12:24:16,91368.1,0.01,BUY
12:24:16,91368.1,0.01,BUY
12:24:16,91368.1,0.01,BUY
12:24:17,91368.1,0.01,BUY
12:24:17,91368.1,0.01,BUY
12:24:17,91368.1,0.01,BUY
12:24:17,91368.1,0.01,BUY
12:24:17,91368.1,0.01,BUY
12:24:17,91368.1,0.01,BUY
12:24:17,91368.1,0.01,BUY
12:24:17,91368.1,0.01,BUY
12:24:17,91368.1,0.01,BUY
12:24:17,91368.1,0.01,BUY
12:24:17,91368.1,0.01,BUY
12:24:18,91368.1,0.01,BUY
12:24:18,91368.1,0.01,BUY
12:24:18,91368.1,0.01,BUY
12:24:18,91368.1,0.01,BUY
12:24:18,91368.1,0.01,BUY
12:24:18,91368.1,0.01,BUY
12:24:19,91368.1,0.01,BUY
12:24:19,91368.1,0.01,BUY
12:24:19,91368.1,0.01,BUY
12:24:19,91368.1,0.01,BUY
12:24:19,91368.1,0.01,BUY
12:24:19,91368.1,0.01,BUY
12:24:19,91368.1,0.01,BUY
12:24:19,91368.1,0.01,BUY
12:24:19,91368.1,0.01,BUY
12:24:19,91368.1,0.01,BUY
12:24:19,91368.1,0.01,BUY
12:24:19,91368.1,0.01,BUY
12:24:19,91368.1,0.01,BUY
12:24:19,91368.1,0.01,BUY
12:24:19,91368.1,0.01,BUY
12:24:19,91368.1,0.01,BUY
12:24:19,91368.1,0.01,BUY
12:24:19,91368.1,0.01,BUY
12:24:19,91368.1,0.01,BUY
12:24:19,91368.1,0.01,BUY
12:24:20,91368.1,0.01,BUY
12:24:20,91368.1,0.01,BUY
12:24:20,91368.1,0.01,BUY
12:24:20,91368.1,0.01,BUY
12:24:20,91368.1,0.01,BUY
12:24:20,91368.1,0.01,BUY
12:24:20,91368.1,0.01,BUY
12:24:20,91368.1,0.01,BUY
12:24:20,91368.1,0.01,BUY
12:24:20,91368.1,0.01,BUY
12:24:20,91368.1,0.01,BUY
12:24:20,91368.1,0.01,BUY
12:24:20,91368.1,0.01,BUY
12:24:20,91368.1,0.01,BUY
12:24:20,91368.1,0.01,BUY
12:24:20,91368.1,0.01,BUY
12:24:20,91368.1,0.01,BUY
12:24:20,91368.1,0.01,BUY
12:24:21,91368.1,0.01,BUY
12:24:21,91368.1,0.01,BUY
12:24:21,91368.1,0.01,BUY
12:24:21,91368.1,0.01,BUY
12:24:21,91368.1,0.01,BUY
12:24:21,91368.1,0.01,BUY
12:24:21,91368.1,0.01,BUY
12:24:21,91368.1,0.01,BUY
12:24:21,91368.1,0.01,BUY
12:24:21,91368.1,0.01,BUY
12:24:21,91368.1,0.01,BUY
12:24:22,91368.1,0.01,BUY
12:24:22,91368.1,0.01,BUY
12:24:22,91368.1,0.01,BUY
12:24:22,91368.1,0.01,BUY
12:24:22,91368.1,0.01,BUY
12:24:22,91368.1,0.01,BUY
12:24:22,91368.1,0.01,BUY
12:24:22,91368.1,0.01,BUY
12:24:22,91368.1,0.01,BUY
12:24:22,91368.1,0.01,BUY
12:24:22,91368.1,0.01,BUY
12:24:23,91368.1,0.01,BUY
12:24:23,91368.1,0.01,BUY
12:24:23,91368.1,0.01,BUY
12:24:23,91368.1,0.01,BUY
12:24:23,91368.1,0.01,BUY
12:24:23,91368.1,0.01,BUY
12:24:24,91368.1,0.01,BUY
12:24:24,91368.1,0.01,BUY
12:24:24,91368.1,0.01,BUY
12:24:24,91368.1,0.01,BUY
12:24:24,91368.1,0.01,BUY
12:24:24,91368.1,0.01,BUY
12:24:24,91368.1,0.01,BUY
12:24:24,91368.1,0.01,BUY
12:24:25,91368.1,0.01,BUY
12:24:25,91368.1,0.01,BUY
12:24:25,91368.1,0.01,BUY
12:24:25,91368.1,0.01,BUY
12:24:25,91368.1,0.01,BUY
12:24:25,91368.1,0.01,BUY
12:24:25,91368.1,0.01,BUY
12:24:25,91368.1,0.01,BUY
12:24:25,91368.1,0.01,BUY
12:24:25,91368.1,0.01,BUY
12:24:25,91368.1,0.01,BUY
12:24:25,91368.1,0.01,BUY
12:24:25,91368.1,0.01,BUY
12:24:26,91368.1,0.01,BUY
12:24:26,91368.1,0.01,BUY
12:24:26,91368.1,0.01,BUY
12:24:29,91368.1,0.01,BUY
12:24:29,91368.1,0.01,BUY
12:24:29,91368.1,0.01,BUY
12:24:29,91368.1,0.01,BUY
12:24:29,91368.1,0.01,BUY
12:24:29,91368.1,0.01,BUY
12:24:29,91368.1,0.01,BUY
12:24:29,91368.1,0.01,BUY
12:24:29,91368.1,0.01,BUY
12:24:29,91368.1,0.01,BUY
12:24:29,91368.1,0.01,BUY
12:24:29,91368.1,0.01,BUY
12:24:30,91368.1,0.01,BUY
12:24:30,91368.1,0.01,BUY
12:24:30,91368.1,0.01,BUY
12:24:30,91368.1,0.01,BUY
12:24:30,91368.1,0.01,BUY
12:24:30,91368.1,0.01,BUY
12:24:30,91368.1,0.01,BUY
12:24:30,91368.1,0.01,BUY
12:24:30,91368.1,0.01,BUY
12:24:30,91368.1,0.01,BUY
12:24:30,91368.1,0.01,BUY
12:24:30,91368.1,0.01,BUY
12:24:31,91368.1,0.01,BUY
12:24:31,91368.1,0.01,BUY
12:24:31,91368.1,0.01,BUY
12:24:31,91368.1,0.01,BUY
12:24:31,91368.1,0.01,BUY
12:24:31,91368.1,0.01,BUY
12:24:31,91368.1,0.01,BUY
12:24:31,91368.1,0.01,BUY
12:24:31,91368.1,0.01,BUY
12:24:31,91368.1,0.01,BUY
12:24:31,91368.1,0.01,BUY
12:24:31,91368.1,0.01,BUY
12:24:31,91368.1,0.01,BUY
12:24:32,91368.1,0.01,BUY
12:24:32,91368.1,0.01,BUY
12:24:32,91368.1,0.01,BUY
12:24:32,91368.1,0.01,BUY
12:24:32,91368.1,0.01,BUY
12:24:32,91368.1,0.01,BUY
12:24:32,91368.1,0.01,BUY
12:24:33,91368.1,0.01,BUY
12:24:33,91368.1,0.01,BUY
12:24:33,91368.1,0.01,BUY
12:24:33,91368.1,0.01,BUY
12:24:33,91368.1,0.01,BUY
12:24:33,91368.1,0.01,BUY
12:24:33,91368.1,0.01,BUY
12:24:33,91368.1,0.01,BUY
12:24:33,91368.1,0.01,BUY
12:24:33,91368.1,0.01,BUY
12:24:33,91368.1,0.01,BUY
12:24:34,91368.1,0.01,BUY
12:24:34,91368.1,0.01,BUY
12:24:34,91368.1,0.01,BUY
12:24:34,91368.1,0.01,BUY
12:24:34,91368.1,0.01,BUY
12:24:34,91368.1,0.01,BUY
12:24:35,91368.1,0.01,BUY
12:24:35,91368.1,0.01,BUY
12:24:35,91368.1,0.01,BUY
12:24:35,91368.1,0.01,BUY
12:24:35,91368.1,0.01,BUY
12:24:35,91368.1,0.01,BUY
12:24:35,91368.1,0.01,BUY
12:24:36,91368.1,0.01,BUY
12:24:36,91368.1,0.01,BUY
12:24:36,91368.1,0.01,BUY
12:24:36,91368.1,0.01,BUY
12:24:36,91368.1,0.01,BUY
12:24:36,91368.1,0.01,BUY
12:24:36,91368.1,0.01,BUY
12:24:36,91368.1,0.01,BUY
12:24:36,91368.1,0.01,BUY
12:24:36,91368.1,0.01,BUY
12:24:36,91368.1,0.01,BUY
12:24:36,91368.1,0.01,BUY
12:24:36,91368.1,0.01,BUY
12:24:36,91368.1,0.01,BUY
12:24:36,91368.1,0.01,BUY
12:24:36,91368.1,0.01,BUY
12:24:36,91368.1,0.01,BUY
12:24:36,91368.1,0.01,BUY
12:24:36,91368.1,0.01,BUY
12:24:36,91368.1,0.01,BUY
12:24:36,91368.1,0.01,BUY
12:24:36,91368.1,0.01,BUY
12:24:36,91368.1,0.01,BUY
12:24:36,91368.1,0.01,BUY
12:24:36,91368.1,0.01,BUY
12:24:36,91368.1,0.01,BUY
12:24:36,91368.1,0.01,BUY
12:24:36,91368.1,0.01,BUY
12:24:37,91368.1,0.01,BUY
12:24:37,91368.1,0.01,BUY
12:24:37,91368.1,0.01,BUY
12:24:37,91368.1,0.01,BUY
12:24:37,91368.1,0.01,BUY
12:24:37,91368.1,0.01,BUY
12:24:37,91368.1,0.01,BUY
12:24:37,91368.1,0.01,BUY
12:24:37,91368.1,0.01,BUY
12:24:37,91368.1,0.01,BUY
12:24:37,91368.1,0.01,BUY
12:24:37,91368.1,0.01,BUY
12:24:37,91368.1,0.01,BUY
12:24:37,91368.1,0.01,BUY
12:24:37,91368.1,0.01,BUY
12:24:37,91368.1,0.01,BUY
12:24:37,91368.1,0.01,BUY
12:24:37,91368.1,0.01,BUY
12:24:37,91368.1,0.01,BUY
12:24:37,91368.1,0.01,BUY
12:24:37,91368.1,0.01,BUY
12:24:38,91368.1,0.01,BUY
12:24:38,91368.1,0.01,BUY
12:24:38,91368.1,0.01,BUY
12:24:38,91368.1,0.01,BUY
12:24:38,91368.1,0.01,BUY
12:24:38,91368.1,0.01,BUY
12:24:38,91368.1,0.01,BUY
12:24:38,91368.1,0.01,BUY
12:24:38,91368.1,0.01,BUY
12:24:38,91368.1,0.01,BUY
12:24:39,91368.1,0.01,BUY
12:24:39,91368.1,0.01,BUY
12:24:39,91368.1,0.01,BUY
12:24:39,91368.1,0.01,BUY
12:24:39,91368.1,0.01,BUY
12:24:39,91368.1,0.01,BUY
12:24:39,91368.1,0.01,BUY
12:24:39,91368.1,0.01,BUY
12:24:39,91368.1,0.01,BUY
12:24:39,91368.1,0.01,BUY
12:24:39,91368.1,0.01,BUY
12:24:40,91368.1,0.01,BUY
12:24:40,91368.1,0.01,BUY
12:24:40,91368.1,0.01,BUY
12:24:40,91368.1,0.01,BUY
12:24:40,91368.1,0.01,BUY
12:24:40,91368.1,0.01,BUY
12:24:40,91368.1,0.01,BUY
12:24:40,91368.1,0.01,BUY
12:24:40,91368.1,0.01,BUY
12:24:40,91368.1,0.01,BUY
12:24:40,91368.1,0.01,BUY
12:24:40,91368.1,0.01,BUY
12:24:40,91368.1,0.01,BUY
12:24:40,91368.1,0.01,BUY
12:24:40,91368.1,0.01,BUY
12:24:40,91368.1,0.01,BUY
12:24:40,91368.1,0.01,BUY
12:24:41,91368.1,0.01,BUY
12:24:41,91368.1,0.01,BUY
12:24:41,91368.1,0.01,BUY
12:24:41,91368.1,0.01,BUY
12:24:41,91368.1,0.01,BUY
12:24:41,91368.1,0.01,BUY
12:24:41,91368.1,0.01,BUY
12:24:41,91368.1,0.01,BUY
12:24:41,91368.1,0.01,BUY
12:24:41,91368.1,0.01,BUY
12:24:41,91368.1,0.01,BUY
12:24:41,91368.1,0.01,BUY
12:24:41,91368.1,0.01,BUY
12:24:42,91368.1,0.01,BUY
12:24:42,91368.1,0.01,BUY
12:24:45,91368.1,0.01,BUY
12:24:45,91368.1,0.01,BUY
12:24:45,91368.1,0.01,BUY
12:24:45,91368.1,0.01,BUY
12:24:45,91368.1,0.01,BUY
12:24:45,91368.1,0.01,BUY
12:24:45,91368.1,0.01,BUY
12:24:45,91368.1,0.01,BUY
12:24:45,91368.1,0.01,BUY
12:24:46,91368.1,0.01,BUY
12:24:46,91368.1,0.01,BUY
12:24:46,91368.1,0.01,BUY
12:24:46,91368.1,0.01,BUY
12:24:46,91368.1,0.01,BUY
12:24:46,91368.1,0.01,BUY
12:24:46,91368.1,0.01,BUY
12:24:46,91368.1,0.01,BUY
12:24:46,91368.1,0.01,BUY
12:24:47,91368.1,0.01,BUY
12:24:47,91368.1,0.01,BUY
12:24:54,91368.1,0.01,BUY
12:24:54,91368.1,0.01,BUY
12:24:54,91368.1,0.01,BUY
12:24:54,91368.1,0.01,BUY
12:24:54,91368.1,0.01,BUY
12:24:54,91368.1,0.01,BUY
12:24:54,91368.1,0.01,BUY
12:24:54,91368.1,0.01,BUY
12:24:54,91368.1,0.01,BUY
12:24:54,91368.1,0.01,BUY
12:24:54,91368.1,0.01,BUY
12:24:55,91368.1,0.01,BUY
12:24:55,91368.1,0.01,BUY
