Time,BestBid_USD,BestAsk_USD,MidPrice_USD,Spread_USD,Imbalance
23:05:51,89153,89153,89153,0.01,-0.998639
23:05:51,89153,89153,89153,0.01,-0.998639
23:05:52,89153,89153,89153,0.01,-0.998531
23:05:52,89153,89153,89153,0.01,-0.998531
23:05:52,89149.4,89153,89151.2,3.58,-0.970146
23:05:52,89149.2,89149.4,89149.3,0.27,-0.998897
23:05:52,89140,89149.4,89144.7,9.44,-0.570068
23:05:52,89140,89149.4,89144.7,9.44,-0.570068
23:05:52,89140,89149.4,89144.7,9.44,-0.570068
23:05:52,89140,89149.4,89144.7,9.44,-0.570068
23:05:52,89140,89140,89140,0.01,-0.347784
23:05:52,89140,89140,89140,0.01,-0.347784
23:05:52,89140,89140,89140,0.01,-0.347784
23:05:52,89140,89140,89140,0.01,-0.536583
23:05:52,89140,89140,89140,0.01,-0.536583
23:05:52,89140,89140,89140,0.01,-0.633652
23:05:52,89140,89140,89140,0.01,-0.15195
23:05:52,89140,89140,89140,0.01,-0.0347044
23:05:52,89140,89140,89140,0.01,-0.06352
23:05:52,89140,89140,89140,0.01,-0.0441999
23:05:53,89140,89140,89140,0.01,-0.0356244
23:05:53,89140,89140,89140,0.01,-0.0141271
23:05:53,89140,89140,89140,0.01,-0.0420009
23:05:53,89140,89140,89140,0.01,0.599408
23:05:53,89140,89140,89140,0,0.419407
23:05:53,89140,89143.8,89141.9,3.76,0.64189
23:05:53,89140,89143.8,89141.9,3.76,0.64189
23:05:53,89143.8,89143.8,89143.8,0.01,0.864123
23:05:53,89143.8,89143.8,89143.8,0.01,0.867185
23:05:54,89143.8,89143.8,89143.8,0.01,0.864627
23:05:54,89143.8,89143.8,89143.8,0.01,0.6116
23:05:54,89143.8,89143.8,89143.8,0.01,0.314717
23:05:54,89143.8,89143.8,89143.8,0.01,0.354702
23:05:55,89143.8,89143.8,89143.8,0.01,0.113705
23:05:55,89143.8,89143.8,89143.8,0.01,0.154564
23:05:56,89143.8,89143.8,89143.8,0.01,0.202145
23:05:56,89143.8,89143.8,89143.8,0.01,0.145423
23:05:56,89143.8,89143.8,89143.8,0.01,0.284771
23:05:57,89143.8,89143.8,89143.8,0.01,0.348214
23:05:57,89143.8,89143.8,89143.8,0.01,0.250605
23:05:57,89143.8,89143.8,89143.8,0.01,-0.0702459
23:05:57,89143.8,89143.8,89143.8,0.01,-0.286426
23:05:58,89143.8,89143.8,89143.8,0.01,-0.796304
23:05:58,89143.8,89143.8,89143.8,0.01,0.0570603
23:05:58,89143.8,89143.8,89143.8,0.01,0.425833
23:05:58,89143.8,89143.8,89143.8,0.01,0.533232
23:05:58,89143.8,89143.8,89143.8,0,0.846728
23:05:58,89143.8,89143.9,89143.9,0.17,0.871945
23:05:58,89143.9,89145.9,89144.9,2.01,0.850666
23:05:58,89145.9,89149.4,89147.7,3.49,0.705382
23:05:58,89149.4,89149.4,89149.4,0.01,0.853265
23:05:58,89149.4,89149.4,89149.4,0.01,0.873776
23:05:59,89149.4,89149.4,89149.4,0.01,-0.915
23:05:59,89149.4,89149.4,89149.4,0.01,-0.925371
23:05:59,89149.4,89149.4,89149.4,0.01,-0.925385
23:05:59,89149.4,89149.4,89149.4,0.01,-0.061038
23:05:59,89149.4,89149.4,89149.4,0.01,-0.162506
23:05:59,89149.4,89149.4,89149.4,0.01,-0.185951
23:06:00,89149.4,89149.4,89149.4,0.01,-0.183335
23:06:00,89149.4,89149.4,89149.4,0.01,-0.892224
23:06:00,89149.4,89149.4,89149.4,0.01,-0.535521
23:06:00,89149.4,89149.4,89149.4,0.01,0.626324
23:06:00,89149.4,89149.4,89149.4,0.01,0.629883
23:06:00,89149.4,89149.4,89149.4,0.01,0.209195
23:06:01,89149.4,89149.4,89149.4,0.01,0.088755
23:06:01,89149.4,89149.4,89149.4,0.01,0.087043
23:06:01,89146.4,89149.4,89147.9,3.06,-0.98843
23:06:01,89146.4,89149.4,89147.9,3.06,-0.98843
23:06:01,89146.4,89146.4,89146.4,0.01,-0.995211
23:06:01,89140,89146.4,89143.2,6.39,-0.888428
23:06:01,89140,89140,89140,0.01,-0.843171
23:06:01,89140,89140,89140,0.01,-0.842787
23:06:01,89140,89140,89140,0.01,-0.829277
23:06:02,89139.5,89140,89139.8,0.51,-0.995276
23:06:02,89139.5,89140,89139.8,0.51,-0.995276
23:06:02,89133.4,89139.5,89136.4,6.14,-0.450837
23:06:02,89133.4,89139.5,89136.4,6.14,-0.450837
23:06:02,89133.4,89133.4,89133.4,0.01,-0.582635
23:06:02,89133.4,89133.4,89133.4,0.01,-0.582413
23:06:02,89133.4,89133.4,89133.4,0.01,-0.580206
23:06:02,89133.4,89133.4,89133.4,0.01,-0.387903
23:06:02,89133.4,89133.4,89133.4,0.01,-0.40251
23:06:02,89133.4,89133.4,89133.4,0.01,-0.361645
23:06:03,89133.4,89133.4,89133.4,0.01,-0.376405
23:06:03,89133.4,89133.4,89133.4,0.01,-0.376369
23:06:04,89133.4,89133.4,89133.4,0.01,-0.332225
23:06:05,89133.4,89133.4,89133.4,0.01,-0.977522
23:06:05,89133.4,89133.4,89133.4,0.01,-0.977522
23:06:05,89133.4,89133.4,89133.4,0.01,-0.980872
23:06:05,89133.4,89133.4,89133.4,0.01,-0.980872
23:06:05,89133.4,89133.4,89133.4,0.01,-0.981046
23:06:05,89133.4,89133.4,89133.4,0.01,-0.978613
23:06:05,89133.4,89133.4,89133.4,0.01,-0.981033
23:06:06,89133.4,89133.4,89133.4,0.01,-0.980959
23:06:06,89133.4,89133.4,89133.4,0.01,-0.214607
23:06:06,89133.4,89133.4,89133.4,0.01,-0.19512
23:06:07,89133.4,89133.4,89133.4,0.01,-0.197344
23:06:07,89133.4,89133.4,89133.4,0.01,-0.204151
23:06:08,89133.4,89133.4,89133.4,0.01,-0.203833
23:06:09,89126.4,89133.4,89129.9,6.95,-0.53294
23:06:09,89126.4,89133.4,89129.9,6.95,-0.53294
23:06:09,89126.4,89126.4,89126.4,0.01,-0.581161
23:06:09,89126.4,89126.4,89126.4,0.01,-0.578163
23:06:09,89126.4,89126.4,89126.4,0.01,-0.581496
23:06:09,89126.4,89126.4,89126.4,0.01,-0.0741339
23:06:10,89126.4,89126.4,89126.4,0.01,-0.0675494
23:06:11,89126.4,89126.4,89126.4,0.01,-0.116342
23:06:12,89126.4,89126.4,89126.4,0.01,-0.419317
23:06:12,89126.4,89126.4,89126.4,0.01,-0.424624
23:06:12,89126.4,89126.4,89126.4,0.01,-0.424601
23:06:12,89126.4,89126.4,89126.4,0.01,-0.735887
23:06:12,89124.3,89126.4,89125.4,2.14,-0.997105
23:06:12,89119.7,89126.4,89123.1,6.78,-0.987686
23:06:12,89119.7,89126.4,89123.1,6.78,-0.987686
23:06:12,89119.7,89119.7,89119.7,0.01,-0.966595
23:06:13,89113.1,89119.7,89116.4,6.58,-0.0138689
23:06:13,89113.1,89119.7,89116.4,6.58,-0.0138689
23:06:13,89113.1,89119.7,89116.4,6.58,-0.0138689
23:06:13,89113.1,89119.7,89116.4,6.58,-0.0138689
23:06:13,89113.1,89113.1,89113.1,0.01,-0.533282
23:06:13,89113.1,89113.1,89113.1,0.01,-0.533282
23:06:13,89113.1,89113.1,89113.1,0.01,-0.533282
23:06:13,89113.1,89113.1,89113.1,0.01,-0.520546
23:06:13,89113.1,89113.1,89113.1,0.01,-0.39036
23:06:13,89113.1,89113.1,89113.1,0.01,-0.392044
23:06:13,89113.1,89113.1,89113.1,0.01,-0.387781
23:06:13,89113.1,89113.1,89113.1,0.01,-0.433839
23:06:13,89113.1,89113.1,89113.1,0.01,-0.433694
23:06:13,89113.1,89113.1,89113.1,0.01,-0.440044
23:06:13,89113.1,89113.1,89113.1,0.01,-0.997974
23:06:13,89108.4,89113.1,89110.8,4.69,-0.998187
23:06:13,89107.2,89113.1,89110.2,5.89,-0.587747
23:06:13,89107.2,89107.2,89107.2,0.01,-0.667583
23:06:13,89107.2,89107.2,89107.2,0.01,-0.998472
23:06:13,89107.2,89107.2,89107.2,0.01,-0.998472
23:06:13,89107.2,89107.2,89107.2,0.01,-0.998888
23:06:13,89107.2,89107.2,89107.2,0.01,-0.998108
23:06:14,89100,89107.2,89103.6,7.22,-0.43892
23:06:14,89100,89107.2,89103.6,7.22,-0.43892
23:06:14,89100,89100,89100,0.01,-0.463809
23:06:14,89100,89100,89100,0.01,-0.463809
23:06:14,89100,89100,89100,0.01,-0.463804
23:06:14,89100,89100,89100,0.01,-0.974042
23:06:14,89100,89100,89100,0.01,-0.974553
23:06:14,89100,89100,89100,0.01,-0.986135
23:06:14,89100,89100,89100,0.01,-0.986839
