Time,GrossPnL_USD,NetPnL_USD,Fees_USD
22:13:36,-2.11003e-11,-2.11003e-11,0
22:13:36,-2.18279e-11,-2.18279e-11,0
22:13:36,-2.25555e-11,-2.25555e-11,0
22:13:36,-2.32831e-11,-2.32831e-11,0
22:13:36,-2.40107e-11,-2.40107e-11,0
22:13:36,-2.47383e-11,-2.47383e-11,0
22:13:36,-2.54659e-11,-2.54659e-11,0
22:13:36,-2.61934e-11,-2.61934e-11,0
22:13:36,-2.6921e-11,-2.6921e-11,0
22:13:36,-2.76486e-11,-2.76486e-11,0
22:13:36,-2.83762e-11,-2.83762e-11,0
22:13:36,-2.91038e-11,-2.91038e-11,0
22:13:36,-2.98314e-11,-2.98314e-11,0
22:13:36,-3.0559e-11,-3.0559e-11,0
22:13:36,-3.12866e-11,-3.12866e-11,0
22:13:36,-3.20142e-11,-3.20142e-11,0
22:13:36,-3.25963e-11,-3.25963e-11,0
22:13:36,-3.31784e-11,-3.31784e-11,0
22:13:36,-3.37604e-11,-3.37604e-11,0
22:13:36,-3.43425e-11,-3.43425e-11,0
22:13:36,-3.49246e-11,-3.49246e-11,0
22:13:36,-3.55067e-11,-3.55067e-11,0
22:13:36,-3.59432e-11,-3.59432e-11,0
22:13:36,-3.63798e-11,-3.63798e-11,0
22:13:36,-3.68163e-11,-3.68163e-11,0
22:13:36,-3.72529e-11,-3.72529e-11,0
22:13:36,-3.76895e-11,-3.76895e-11,0
22:13:36,-3.8126e-11,-3.8126e-11,0
22:13:36,-3.85626e-11,-3.85626e-11,0
22:13:36,-3.88536e-11,-3.88536e-11,0
22:13:36,-3.91447e-11,-3.91447e-11,0
22:13:36,-3.94357e-11,-3.94357e-11,0
22:13:36,-3.97267e-11,-3.97267e-11,0
22:13:36,-4.00178e-11,-4.00178e-11,0
22:13:36,-4.03088e-11,-4.03088e-11,0
22:13:36,-4.05998e-11,-4.05998e-11,0
22:13:36,-4.08909e-11,-4.08909e-11,0
22:13:36,-4.11819e-11,-4.11819e-11,0
22:13:36,-4.16185e-11,-4.16185e-11,0
22:13:36,-4.2055e-11,-4.2055e-11,0
22:13:36,-4.24916e-11,-4.24916e-11,0
22:13:36,-4.29281e-11,-4.29281e-11,0
22:13:36,-4.33647e-11,-4.33647e-11,0
22:13:36,-0.05135,-0.05135,0
22:13:36,-0.103208,-0.103208,0
22:13:36,-0.155585,-0.155585,0
22:13:36,-0.208491,-0.208491,0
22:13:36,-0.261937,-0.261937,0
22:13:36,-0.315934,-0.315934,0
22:13:36,-0.370494,-0.370494,0
22:13:36,-0.425627,-0.425627,0
22:13:36,-0.481348,-0.481348,0
22:13:36,-0.537667,-0.537667,0
22:13:36,-0.594598,-0.594598,0
22:13:36,-0.626456,-0.626456,0
22:13:36,-0.658667,-0.658667,0
22:13:36,-0.69124,-0.69124,0
22:13:36,-0.724183,-0.724183,0
22:13:36,-0.757505,-0.757505,0
22:13:36,-0.791214,-0.791214,0
22:13:36,-0.82532,-0.82532,0
22:13:36,-0.859832,-0.859832,0
22:13:36,-0.89476,-0.89476,0
22:13:36,-0.885056,-0.885056,0
22:13:36,-0.875469,-0.875469,0
22:13:36,-0.865997,-0.865997,0
22:13:36,-0.856635,-0.856635,0
22:13:36,-0.847383,-0.847383,0
22:13:36,-0.838237,-0.838237,0
22:13:36,-0.829195,-0.829195,0
22:13:36,-0.820255,-0.820255,0
22:13:36,-0.811413,-0.811413,0
22:13:36,-0.802669,-0.802669,0
22:13:36,-0.794021,-0.794021,0
22:13:36,-0.785465,-0.785465,0
22:13:36,-0.777,-0.777,0
22:13:36,-0.768624,-0.768624,0
22:13:36,-0.760335,-0.760335,0
22:13:36,-0.752132,-0.752132,0
22:13:36,-0.744013,-0.744013,0
22:13:36,-0.735976,-0.735976,0
22:13:36,-0.728019,-0.728019,0
22:13:36,-0.72014,-0.72014,0
22:13:36,-0.712339,-0.712339,0
22:13:36,-0.704614,-0.704614,0
22:13:36,-0.696963,-0.696963,0
22:13:36,-0.689385,-0.689385,0
22:13:36,-0.681878,-0.681878,0
22:13:36,-0.674442,-0.674442,0
22:13:37,-0.667074,-0.667074,0
22:13:37,-0.659774,-0.659774,0
22:13:37,-0.652541,-0.652541,0
22:13:37,-0.645372,-0.645372,0
22:13:37,-0.638268,-0.638268,0
22:13:37,-0.631226,-0.631226,0
22:13:37,-0.624246,-0.624246,0
22:13:37,-0.617327,-0.617327,0
22:13:37,-0.610468,-0.610468,0
22:13:37,-0.603667,-0.603667,0
22:13:37,-0.596924,-0.596924,0
22:13:37,-0.590237,-0.590237,0
22:13:37,-0.583606,-0.583606,0
22:13:37,-0.57703,-0.57703,0
22:13:37,-0.570508,-0.570508,0
22:13:37,-0.564039,-0.564039,0
22:13:37,-0.557622,-0.557622,0
22:13:37,-0.551257,-0.551257,0
22:13:37,-0.544941,-0.544941,0
22:13:37,-0.538676,-0.538676,0
22:13:37,-0.53246,-0.53246,0
22:13:37,-0.526292,-0.526292,0
22:13:37,-0.520171,-0.520171,0
22:13:37,-0.514097,-0.514097,0
22:13:37,-0.508069,-0.508069,0
22:13:37,-0.502086,-0.502086,0
22:13:37,-0.496148,-0.496148,0
22:13:37,-0.490254,-0.490254,0
22:13:37,-0.484403,-0.484403,0
22:13:37,-0.478595,-0.478595,0
22:13:37,-0.472829,-0.472829,0
22:13:37,-0.467105,-0.467105,0
22:13:37,-0.461421,-0.461421,0
22:13:37,-0.455778,-0.455778,0
22:13:37,-0.450174,-0.450174,0
22:13:37,-0.44461,-0.44461,0
22:13:37,-0.439084,-0.439084,0
22:13:37,-0.433597,-0.433597,0
22:13:37,-0.428147,-0.428147,0
22:13:37,-0.422734,-0.422734,0
22:13:37,-0.417357,-0.417357,0
22:13:37,-0.412017,-0.412017,0
22:13:37,-0.406712,-0.406712,0
22:13:37,-0.401443,-0.401443,0
22:13:37,-0.396208,-0.396208,0
22:13:37,-0.391007,-0.391007,0
22:13:37,-0.385841,-0.385841,0
22:13:37,-0.380707,-0.380707,0
22:13:37,-0.375606,-0.375606,0
22:13:37,-0.370538,-0.370538,0
22:13:37,-0.365502,-0.365502,0
22:13:37,-0.360498,-0.360498,0
22:13:37,-0.355525,-0.355525,0
22:13:38,-0.350582,-0.350582,0
22:13:38,-0.345671,-0.345671,0
22:13:38,-0.340789,-0.340789,0
22:13:38,-0.335937,-0.335937,0
22:13:38,-0.331115,-0.331115,0
22:13:38,-0.326321,-0.326321,0
22:13:38,-0.321557,-0.321557,0
22:13:38,-0.31682,-0.31682,0
22:13:38,-0.312112,-0.312112,0
22:13:38,-0.307432,-0.307432,0
22:13:38,-0.302778,-0.302778,0
22:13:38,-0.298152,-0.298152,0
22:13:38,-0.293553,-0.293553,0
22:13:38,-0.28898,-0.28898,0
22:13:38,-0.284433,-0.284433,0
22:13:38,-0.279912,-0.279912,0
22:13:38,-0.275416,-0.275416,0
22:13:38,-0.270946,-0.270946,0
22:13:38,-0.266501,-0.266501,0
22:13:38,-0.26208,-0.26208,0
22:13:39,-0.257684,-0.257684,0
22:13:39,-0.253312,-0.253312,0
22:13:39,-0.248964,-0.248964,0
22:13:39,-0.24464,-0.24464,0
22:13:39,-0.240339,-0.240339,0
22:13:39,-0.236061,-0.236061,0
22:13:39,-0.231806,-0.231806,0
22:13:39,-0.227573,-0.227573,0
22:13:39,-0.223363,-0.223363,0
22:13:39,-0.219175,-0.219175,0
22:13:39,-0.215009,-0.215009,0
22:13:39,-0.219154,-0.219154,0
22:13:39,-0.223319,-0.223319,0
22:13:39,-0.227507,-0.227507,0
22:13:39,-0.231717,-0.231717,0
22:13:39,-0.23595,-0.23595,0
22:13:39,-0.240205,-0.240205,0
22:13:39,-0.244483,-0.244483,0
22:13:39,-0.248784,-0.248784,0
22:13:39,-0.253108,-0.253108,0
22:13:39,-0.257457,-0.257457,0
22:13:39,-0.261829,-0.261829,0
22:13:39,-0.266225,-0.266225,0
22:13:39,-0.270645,-0.270645,0
22:13:39,-0.27509,-0.27509,0
22:13:39,-0.279561,-0.279561,0
22:13:39,-0.284056,-0.284056,0
22:13:39,-0.288577,-0.288577,0
22:13:39,-0.293124,-0.293124,0
22:13:39,-0.302947,-0.302947,0
22:13:39,-0.326177,-0.326177,0
22:13:39,-0.356592,-0.356592,0
22:13:39,-0.389734,-0.389734,0
22:13:39,-0.426872,-0.426872,0
22:13:39,-0.464229,-0.464229,0
22:13:39,-0.501809,-0.501809,0
22:13:39,-0.539614,-0.539614,0
22:13:39,-0.577646,-0.577646,0
22:13:39,-0.615909,-0.615909,0
22:13:39,-0.654406,-0.654406,0
22:13:39,-0.693138,-0.693138,0
22:13:39,-0.73211,-0.73211,0
22:13:39,-0.771324,-0.771324,0
22:13:39,-0.810782,-0.810782,0
22:13:39,-0.850489,-0.850489,0
22:13:39,-0.890447,-0.890447,0
22:13:39,-0.93066,-0.93066,0
22:13:39,-1.00313,-1.00313,0
22:13:39,-1.07607,-1.07607,0
22:13:39,-1.14948,-1.14948,0
22:13:39,-1.22337,-1.22337,0
22:13:39,-1.29775,-1.29775,0
22:13:39,-1.37262,-1.37262,0
22:13:39,-1.44799,-1.44799,0
22:13:39,-1.52386,-1.52386,0
22:13:39,-1.60025,-1.60025,0
22:13:39,-1.67716,-1.67716,0
22:13:39,-1.75459,-1.75459,0
22:13:39,-1.83256,-1.83256,0
22:13:39,-1.91107,-1.91107,0
22:13:39,-1.99013,-1.99013,0
22:13:39,-2.0698,-2.0698,0
22:13:39,-2.16478,-2.16478,0
22:13:39,-2.26644,-2.26644,0
22:13:39,-2.36883,-2.36883,0
22:13:39,-2.47196,-2.47196,0
22:13:39,-2.57584,-2.57584,0
22:13:39,-2.68049,-2.68049,0
22:13:39,-2.78592,-2.78592,0
22:13:39,-2.89213,-2.89213,0
22:13:39,-2.99914,-2.99914,0
22:13:39,-3.10696,-3.10696,0
22:13:39,-3.2156,-3.2156,0
22:13:39,-3.32508,-3.32508,0
22:13:39,-3.45621,-3.45621,0
22:13:39,-3.58836,-3.58836,0
22:13:39,-3.72155,-3.72155,0
22:13:39,-3.8558,-3.8558,0
22:13:39,-3.99112,-3.99112,0
22:13:39,-4.12754,-4.12754,0
22:13:39,-4.26506,-4.26506,0
22:13:39,-4.40371,-4.40371,0
22:13:39,-4.54351,-4.54351,0
22:13:39,-4.68447,-4.68447,0
22:13:39,-4.82662,-4.82662,0
22:13:39,-4.96997,-4.96997,0
22:13:39,-5.11455,-5.11455,0
22:13:39,-5.26037,-5.26037,0
22:13:39,-5.40746,-5.40746,0
22:13:39,-5.55584,-5.55584,0
22:13:39,-5.70554,-5.70554,0
22:13:39,-5.85657,-5.85657,0
22:13:40,-6.00896,-6.00896,0
22:13:40,-6.16274,-6.16274,0
22:13:40,-6.31792,-6.31792,0
22:13:40,-6.47455,-6.47455,0
22:13:40,-6.63264,-6.63264,0
22:13:40,-6.79222,-6.79222,0
22:13:40,-6.95332,-6.95332,0
22:13:40,-7.11596,-7.11596,0
22:13:40,-7.28019,-7.28019,0
22:13:40,-7.44603,-7.44603,0
22:13:40,-7.61351,-7.61351,0
22:13:40,-7.78266,-7.78266,0
22:13:40,-7.95353,-7.95353,0
22:13:40,-8.12613,-8.12613,0
22:13:40,-8.30052,-8.30052,0
22:13:40,-8.47672,-8.47672,0
22:13:40,-8.65478,-8.65478,0
22:13:40,-8.83473,-8.83473,0
22:13:40,-9.01662,-9.01662,0
22:13:40,-9.20048,-9.20048,0
22:13:40,-9.38636,-9.38636,0
22:13:40,-9.57431,-9.57431,0
22:13:40,-9.76438,-9.76438,0
22:13:40,-9.9566,-9.9566,0
22:13:40,-10.151,-10.151,0
22:13:40,-10.3477,-10.3477,0
22:13:40,-10.5467,-10.5467,0
22:13:40,-10.7481,-10.7481,0
22:13:40,-10.961,-10.961,0
22:13:40,-11.1764,-11.1764,0
22:13:40,-11.3946,-11.3946,0
22:13:40,-11.6154,-11.6154,0
22:13:40,-11.839,-11.839,0
22:13:40,-12.0655,-12.0655,0
22:13:40,-12.2949,-12.2949,0
22:13:40,-12.5274,-12.5274,0
22:13:40,-12.772,-12.772,0
22:13:40,-13.0199,-13.0199,0
22:13:40,-13.2712,-13.2712,0
22:13:40,-13.526,-13.526,0
22:13:40,-13.7844,-13.7844,0
22:13:40,-14.0465,-14.0465,0
22:13:40,-14.3138,-14.3138,0
22:13:40,-14.5991,-14.5991,0
22:13:40,-14.8886,-14.8886,0
22:13:40,-15.1826,-15.1826,0
22:13:40,-15.4811,-15.4811,0
22:13:40,-15.7842,-15.7842,0
22:13:40,-16.0921,-16.0921,0
22:13:40,-16.4051,-16.4051,0
22:13:40,-16.7386,-16.7386,0
22:13:40,-17.0777,-17.0777,0
22:13:40,-17.4226,-17.4226,0
22:13:40,-17.7734,-17.7734,0
22:13:40,-18.1303,-18.1303,0
22:13:40,-18.4936,-18.4936,0
22:13:40,-18.8636,-18.8636,0
22:13:41,-19.2404,-19.2404,0
22:13:41,-19.6242,-19.6242,0
22:13:41,-20.0155,-20.0155,0
22:13:41,-20.4145,-20.4145,0
22:13:41,-20.8214,-20.8214,0
22:13:41,-21.2366,-21.2366,0
22:13:41,-21.6605,-21.6605,0
22:13:41,-22.0934,-22.0934,0
22:13:41,-22.5357,-22.5357,0
22:13:41,-22.9879,-22.9879,0
22:13:41,-23.4503,-23.4503,0
22:13:41,-23.9234,-23.9234,0
22:13:41,-24.4079,-24.4079,0
22:13:41,-24.9041,-24.9041,0
22:13:41,-25.4128,-25.4128,0
22:13:41,-25.9345,-25.9345,0
22:13:41,-26.4699,-26.4699,0
22:13:41,-27.0198,-27.0198,0
22:13:41,-27.585,-27.585,0
22:13:41,-28.1663,-28.1663,0
22:13:41,-28.7647,-28.7647,0
22:13:41,-29.3813,-29.3813,0
22:13:41,-30.0171,-30.0171,0
22:13:41,-30.6734,-30.6734,0
22:13:41,-31.3517,-31.3517,0
22:13:41,-32.0533,-32.0533,0
22:13:41,-32.7799,-32.7799,0
22:13:41,-33.5335,-33.5335,0
22:13:41,-34.316,-34.316,0
22:13:41,-35.1299,-35.1299,0
22:13:41,-35.9776,-35.9776,0
22:13:41,-36.8623,-36.8623,0
22:13:41,-37.7871,-37.7871,0
22:13:41,-38.756,-38.756,0
22:13:41,-39.7733,-39.7733,0
22:13:41,-40.8441,-40.8441,0
22:13:41,-41.9745,-41.9745,0
22:13:41,-43.1713,-43.1713,0
22:13:41,-44.443,-44.443,0
22:13:41,-45.7994,-45.7994,0
22:13:41,-47.2527,-47.2527,0
22:13:41,-48.8178,-48.8178,0
22:13:41,-50.5133,-50.5133,0
22:13:41,-52.363,-52.363,0
22:13:41,-54.3976,-54.3976,0
22:13:41,-56.6583,-56.6583,0
22:13:41,-59.2016,-59.2016,0
22:13:41,-62.1082,-62.1082,0
22:13:41,-65.4993,-65.4993,0
22:13:41,-69.5685,-69.5685,0
22:13:41,-74.6551,-74.6551,0
22:13:41,-81.4372,-81.4372,0
22:13:42,-91.6275,-91.6275,0
22:13:42,-112.014,-112.014,0
22:13:42,801.598,801.598,0
22:13:42,801.598,801.598,0
22:13:42,801.598,801.598,0
22:13:42,801.598,801.598,0
22:13:42,801.598,801.598,0
22:13:42,801.598,801.598,0
22:13:42,801.598,801.598,0
22:13:42,801.598,801.598,0
22:13:42,801.598,801.598,0
22:13:42,801.598,801.598,0
22:13:42,801.598,801.598,0
22:13:42,801.575,801.575,0
22:13:42,801.554,801.554,0
22:13:42,801.535,801.535,0
22:13:42,801.517,801.517,0
22:13:42,801.5,801.5,0
22:13:42,801.484,801.484,0
22:13:42,801.47,801.47,0
22:13:42,801.456,801.456,0
22:13:42,801.443,801.443,0
22:13:42,801.43,801.43,0
22:13:42,801.418,801.418,0
22:13:42,801.407,801.407,0
22:13:42,801.396,801.396,0
22:13:42,801.385,801.385,0
22:13:42,801.375,801.375,0
22:13:42,801.366,801.366,0
22:13:42,801.356,801.356,0
22:13:42,801.347,801.347,0
22:13:42,801.339,801.339,0
22:13:42,801.33,801.33,0
22:13:42,801.322,801.322,0
22:13:42,801.315,801.315,0
22:13:42,801.307,801.307,0
22:13:42,801.3,801.3,0
22:13:42,801.292,801.292,0
22:13:42,801.285,801.285,0
22:13:42,801.279,801.279,0
22:13:42,801.272,801.272,0
22:13:42,801.266,801.266,0
22:13:42,801.259,801.259,0
22:13:42,801.253,801.253,0
22:13:42,801.247,801.247,0
22:13:42,801.241,801.241,0
22:13:42,801.236,801.236,0
22:13:42,801.23,801.23,0
22:13:42,801.225,801.225,0
22:13:42,801.219,801.219,0
22:13:42,801.214,801.214,0
22:13:42,801.209,801.209,0
22:13:42,801.204,801.204,0
22:13:42,801.199,801.199,0
22:13:42,801.194,801.194,0
22:13:42,801.19,801.19,0
22:13:42,801.185,801.185,0
22:13:42,801.18,801.18,0
22:13:42,801.176,801.176,0
22:13:42,801.171,801.171,0
22:13:42,801.167,801.167,0
22:13:42,801.163,801.163,0
22:13:42,801.159,801.159,0
22:13:42,801.155,801.155,0
22:13:43,801.151,801.151,0
22:13:43,801.147,801.147,0
22:13:43,801.143,801.143,0
22:13:43,801.139,801.139,0
22:13:43,801.135,801.135,0
22:13:43,801.131,801.131,0
22:13:43,801.128,801.128,0
22:13:43,801.124,801.124,0
22:13:43,801.12,801.12,0
22:13:43,801.117,801.117,0
22:13:43,801.113,801.113,0
22:13:43,801.11,801.11,0
22:13:43,801.106,801.106,0
22:13:43,801.103,801.103,0
22:13:43,801.1,801.1,0
22:13:43,801.097,801.097,0
22:13:43,801.093,801.093,0
22:13:43,801.09,801.09,0
22:13:43,801.087,801.087,0
22:13:43,801.084,801.084,0
22:13:43,801.081,801.081,0
22:13:43,801.078,801.078,0
22:13:43,801.075,801.075,0
22:13:43,801.072,801.072,0
22:13:43,801.069,801.069,0
22:13:43,801.066,801.066,0
22:13:43,801.063,801.063,0
22:13:44,801.06,801.06,0
22:13:44,801.058,801.058,0
22:13:44,801.055,801.055,0
22:13:44,801.052,801.052,0
22:13:44,801.049,801.049,0
22:13:44,801.047,801.047,0
22:13:44,801.044,801.044,0
22:13:44,801.042,801.042,0
22:13:44,801.039,801.039,0
22:13:44,801.036,801.036,0
22:13:44,801.034,801.034,0
22:13:44,801.031,801.031,0
22:13:44,801.029,801.029,0
22:13:44,801.026,801.026,0
22:13:44,801.024,801.024,0
22:13:44,801.022,801.022,0
22:13:44,801.019,801.019,0
22:13:44,801.017,801.017,0
22:13:44,801.015,801.015,0
22:13:44,801.012,801.012,0
22:13:44,801.01,801.01,0
22:13:44,801.008,801.008,0
22:13:44,801.005,801.005,0
22:13:44,801.003,801.003,0
22:13:44,801.001,801.001,0
22:13:44,800.999,800.999,0
22:13:44,800.996,800.996,0
22:13:44,800.994,800.994,0
22:13:44,800.992,800.992,0
22:13:44,800.99,800.99,0
22:13:44,800.988,800.988,0
22:13:44,800.986,800.986,0
22:13:45,800.984,800.984,0
22:13:45,800.982,800.982,0
22:13:45,800.98,800.98,0
22:13:45,800.978,800.978,0
22:13:45,800.976,800.976,0
22:13:45,800.974,800.974,0
22:13:45,800.972,800.972,0
22:13:45,800.97,800.97,0
22:13:45,800.968,800.968,0
22:13:45,800.966,800.966,0
22:13:45,800.964,800.964,0
22:13:45,800.962,800.962,0
22:13:45,800.96,800.96,0
22:13:45,800.958,800.958,0
22:13:45,800.956,800.956,0
22:13:45,800.955,800.955,0
22:13:45,800.953,800.953,0
22:13:45,800.951,800.951,0
22:13:45,800.949,800.949,0
22:13:45,800.947,800.947,0
22:13:45,800.946,800.946,0
22:13:45,800.944,800.944,0
22:13:45,800.942,800.942,0
22:13:45,800.94,800.94,0
22:13:45,800.939,800.939,0
22:13:45,800.937,800.937,0
22:13:45,800.935,800.935,0
22:13:45,800.933,800.933,0
22:13:45,800.932,800.932,0
22:13:46,800.93,800.93,0
22:13:46,800.928,800.928,0
22:13:46,800.927,800.927,0
22:13:46,800.925,800.925,0
22:13:46,800.924,800.924,0
22:13:46,800.922,800.922,0
22:13:46,800.92,800.92,0
22:13:46,800.919,800.919,0
22:13:46,800.917,800.917,0
22:13:46,800.916,800.916,0
22:13:46,800.914,800.914,0
22:13:46,800.912,800.912,0
22:13:46,800.911,800.911,0
22:13:46,800.909,800.909,0
22:13:46,800.908,800.908,0
22:13:46,800.906,800.906,0
22:13:46,800.905,800.905,0
22:13:46,800.903,800.903,0
22:13:46,800.902,800.902,0
22:13:47,800.9,800.9,0
22:13:47,800.899,800.899,0
22:13:47,800.897,800.897,0
22:13:47,800.896,800.896,0
22:13:47,800.894,800.894,0
22:13:47,800.893,800.893,0
22:13:47,800.892,800.892,0
22:13:47,800.89,800.89,0
22:13:47,800.889,800.889,0
22:13:48,800.887,800.887,0
22:13:48,800.886,800.886,0
22:13:48,800.885,800.885,0
22:13:48,800.883,800.883,0
22:13:48,800.882,800.882,0
22:13:48,800.88,800.88,0
22:13:48,800.879,800.879,0
22:13:48,800.878,800.878,0
22:13:48,800.876,800.876,0
22:13:48,800.875,800.875,0
22:13:48,800.874,800.874,0
22:13:48,800.872,800.872,0
22:13:48,800.871,800.871,0
22:13:48,800.87,800.87,0
22:13:49,800.868,800.868,0
22:13:49,800.867,800.867,0
22:13:49,800.866,800.866,0
22:13:49,800.865,800.865,0
22:13:49,800.863,800.863,0
22:13:49,800.862,800.862,0
22:13:49,800.861,800.861,0
22:13:49,800.859,800.859,0
22:13:49,800.858,800.858,0
22:13:49,800.857,800.857,0
22:13:49,800.856,800.856,0
22:13:49,800.854,800.854,0
22:13:49,800.853,800.853,0
22:13:49,800.852,800.852,0
22:13:49,800.851,800.851,0
22:13:49,800.85,800.85,0
22:13:49,800.848,800.848,0
22:13:49,800.847,800.847,0
22:13:49,800.846,800.846,0
22:13:49,800.845,800.845,0
22:13:49,800.844,800.844,0
22:13:49,800.842,800.842,0
22:13:50,800.841,800.841,0
22:13:50,800.84,800.84,0
22:13:50,800.839,800.839,0
22:13:50,800.838,800.838,0
22:13:50,800.837,800.837,0
22:13:50,800.835,800.835,0
22:13:50,800.834,800.834,0
22:13:50,800.833,800.833,0
22:13:50,800.832,800.832,0
22:13:50,800.831,800.831,0
22:13:50,800.83,800.83,0
22:13:50,800.829,800.829,0
22:13:50,800.828,800.828,0
22:13:50,800.826,800.826,0
22:13:50,800.825,800.825,0
22:13:50,800.826,800.826,0
22:13:50,800.828,800.828,0
22:13:50,800.829,800.829,0
22:13:50,800.83,800.83,0
22:13:50,800.831,800.831,0
22:13:50,800.832,800.832,0
22:13:50,800.833,800.833,0
22:13:50,800.834,800.834,0
22:13:50,800.835,800.835,0
22:13:50,800.837,800.837,0
22:13:50,800.838,800.838,0
22:13:50,800.839,800.839,0
22:13:50,800.84,800.84,0
22:13:51,800.841,800.841,0
22:13:51,800.842,800.842,0
22:13:51,800.844,800.844,0
22:13:51,800.845,800.845,0
22:13:51,800.846,800.846,0
22:13:51,800.847,800.847,0
22:13:51,800.848,800.848,0
22:13:51,800.849,800.849,0
22:13:51,800.851,800.851,0
22:13:51,800.852,800.852,0
22:13:51,800.853,800.853,0
22:13:51,800.854,800.854,0
22:13:51,800.856,800.856,0
22:13:51,800.857,800.857,0
22:13:51,800.858,800.858,0
22:13:51,800.859,800.859,0
22:13:51,800.861,800.861,0
22:13:51,800.862,800.862,0
22:13:51,800.863,800.863,0
22:13:51,800.864,800.864,0
22:13:52,800.866,800.866,0
22:13:52,800.867,800.867,0
22:13:52,800.868,800.868,0
22:13:52,800.869,800.869,0
22:13:52,800.871,800.871,0
22:13:52,800.872,800.872,0
22:13:52,800.873,800.873,0
22:13:52,800.875,800.875,0
22:13:52,800.876,800.876,0
22:13:52,800.877,800.877,0
22:13:52,800.879,800.879,0
22:13:52,800.88,800.88,0
22:13:52,800.881,800.881,0
22:13:52,800.883,800.883,0
22:13:52,800.884,800.884,0
22:13:52,800.886,800.886,0
22:13:52,800.887,800.887,0
22:13:52,800.888,800.888,0
22:13:52,800.89,800.89,0
22:13:52,800.891,800.891,0
22:13:52,800.893,800.893,0
22:13:52,800.894,800.894,0
22:13:52,800.896,800.896,0
22:13:52,800.897,800.897,0
22:13:52,800.898,800.898,0
22:13:52,800.9,800.9,0
22:13:52,800.901,800.901,0
22:13:52,800.903,800.903,0
22:13:52,800.904,800.904,0
22:13:52,800.906,800.906,0
22:13:52,800.907,800.907,0
22:13:52,800.909,800.909,0
22:13:52,800.91,800.91,0
22:13:52,800.912,800.912,0
22:13:52,800.913,800.913,0
22:13:52,800.915,800.915,0
22:13:52,800.916,800.916,0
22:13:52,800.918,800.918,0
22:13:52,800.919,800.919,0
22:13:52,800.903,800.903,0
22:13:52,800.867,800.867,0
22:13:52,800.777,800.777,0
22:13:52,800.687,800.687,0
22:13:52,800.596,800.596,0
22:13:52,800.504,800.504,0
22:13:52,800.412,800.412,0
22:13:52,800.319,800.319,0
22:13:52,800.225,800.225,0
