Time,Price_USD,Quantity_BTC,Side
23:05:50,89160.6,0.01,BUY
23:05:50,89160.6,0.01,BUY
23:05:50,89160.6,0.01,BUY
23:05:50,89160.6,0.01,BUY
23:05:50,89160.6,0.01,BUY
23:05:50,89160.6,0.01,BUY
23:05:50,89160.6,0.01,BUY
23:05:50,89160.6,0.01,BUY
23:05:50,89160.6,0.01,BUY
23:05:50,89160.6,0.01,BUY
23:05:50,89160.6,0.01,BUY
23:05:50,89160.6,0.01,BUY
23:05:50,89160.6,0.01,BUY
23:05:50,89160.6,0.01,BUY
23:05:50,89160.6,0.01,BUY
23:05:50,89160.6,0.01,BUY
23:05:52,89140,0.01,SELL
23:05:52,89140,0.01,SELL
23:05:52,89140,0.01,SELL
23:05:52,89140,0.01,SELL
23:05:52,89140,0.01,SELL
23:05:52,89140,0.01,SELL
23:05:52,89140,0.01,BUY
23:05:52,89140,0.01,BUY
23:05:52,89140,0.01,BUY
23:05:52,89140,0.01,BUY
23:05:52,89140,0.01,BUY
23:05:52,89140,0.01,BUY
23:05:52,89140,0.01,BUY
23:05:52,89140,0.01,BUY
23:05:52,89140,0.01,BUY
23:05:52,89140,0.01,BUY
23:05:52,89140,0.01,BUY
23:05:52,89140,0.01,BUY
23:05:52,89140,0.01,BUY
23:05:52,89140,0.01,BUY
23:05:52,89140,0.01,BUY
23:05:52,89140,0.01,BUY
23:05:52,89140,0.01,BUY
23:05:52,89140,0.01,BUY
23:05:52,89140,0.01,BUY
23:05:52,89140,0.01,BUY
23:05:53,89140,0.01,BUY
23:05:53,89140,0.01,BUY
23:05:53,89140,0.01,BUY
23:05:53,89140,0.01,BUY
23:05:53,89140,0.01,BUY
23:05:53,89140,0.01,BUY
23:05:53,89140,0.01,BUY
23:05:53,89140,0.01,BUY
23:05:53,89140,0.01,BUY
23:05:53,89140,0.01,BUY
23:05:53,89140,0.01,BUY
23:05:55,89143.8,0.01,SELL
23:05:55,89143.8,0.01,SELL
23:05:55,89143.8,0.01,SELL
23:05:55,89143.8,0.01,SELL
23:05:55,89143.8,0.01,SELL
23:05:55,89143.8,0.01,SELL
23:05:55,89143.8,0.01,SELL
23:05:55,89143.8,0.01,SELL
23:05:55,89143.8,0.01,SELL
23:05:55,89143.8,0.01,SELL
23:05:55,89143.8,0.01,SELL
23:05:55,89143.8,0.01,SELL
23:05:55,89143.8,0.01,SELL
23:05:55,89143.8,0.01,SELL
23:05:55,89143.8,0.01,SELL
23:05:55,89143.8,0.01,SELL
23:05:55,89143.8,0.01,SELL
23:05:55,89143.8,0.01,SELL
23:05:57,89143.8,0.01,SELL
23:05:57,89143.8,0.01,SELL
23:05:57,89143.8,0.01,SELL
23:05:57,89143.8,0.01,SELL
23:05:57,89143.8,0.01,SELL
23:05:57,89143.8,0.01,SELL
23:05:57,89143.8,0.01,SELL
23:05:57,89143.8,0.01,SELL
23:05:57,89143.8,0.01,SELL
23:05:57,89143.8,0.01,SELL
23:05:57,89143.8,0.01,SELL
23:05:57,89143.8,0.01,SELL
23:05:57,89143.8,0.01,SELL
23:05:57,89143.8,0.01,SELL
23:05:57,89143.8,0.01,SELL
23:05:57,89143.8,0.01,SELL
23:05:57,89143.8,0.01,SELL
23:05:57,89143.8,0.01,SELL
23:05:57,89143.8,0.01,SELL
23:05:57,89143.8,0.01,SELL
23:05:57,89143.8,0.01,SELL
23:05:57,89143.8,0.01,SELL
23:05:57,89143.8,0.01,SELL
23:05:57,89143.8,0.01,SELL
23:05:57,89143.8,0.01,SELL
23:05:57,89143.8,0.01,SELL
23:05:58,89143.8,0.01,SELL
23:05:58,89143.8,0.01,SELL
23:05:58,89143.8,0.01,SELL
23:05:58,89143.8,0.01,SELL
23:05:58,89143.8,0.01,SELL
23:05:58,89143.8,0.01,SELL
23:05:58,89143.8,0.01,BUY
23:05:58,89143.8,0.01,BUY
23:05:58,89143.8,0.01,BUY
23:05:58,89143.8,0.01,BUY
23:05:58,89143.8,0.01,BUY
23:05:58,89143.8,0.01,BUY
23:05:58,89143.8,0.01,BUY
23:05:58,89143.8,0.01,BUY
23:05:58,89143.8,0.01,BUY
23:05:58,89143.8,0.01,BUY
23:05:58,89143.8,0.01,BUY
23:05:59,89149.4,0.01,SELL
23:05:59,89149.4,0.01,SELL
23:05:59,89149.4,0.01,SELL
23:05:59,89149.4,0.01,SELL
23:05:59,89149.4,0.01,SELL
23:05:59,89149.4,0.01,SELL
23:05:59,89149.4,0.01,SELL
23:05:59,89149.4,0.01,SELL
23:05:59,89149.4,0.01,SELL
23:05:59,89149.4,0.01,SELL
23:05:59,89149.4,0.01,SELL
23:05:59,89149.4,0.01,SELL
23:05:59,89149.4,0.01,SELL
23:05:59,89149.4,0.01,SELL
23:05:59,89149.4,0.01,SELL
23:05:59,89149.4,0.01,SELL
23:05:59,89149.4,0.01,SELL
23:05:59,89149.4,0.01,SELL
23:05:59,89149.4,0.01,SELL
23:05:59,89149.4,0.01,SELL
23:05:59,89149.4,0.01,SELL
23:05:59,89149.4,0.01,SELL
23:05:59,89149.4,0.01,SELL
23:06:00,89149.4,0.01,BUY
23:06:00,89149.4,0.01,BUY
23:06:00,89149.4,0.01,BUY
23:06:00,89149.4,0.01,BUY
23:06:00,89149.4,0.01,BUY
23:06:00,89149.4,0.01,BUY
23:06:00,89149.4,0.01,BUY
23:06:00,89149.4,0.01,BUY
23:06:00,89149.4,0.01,BUY
23:06:00,89149.4,0.01,BUY
23:06:00,89149.4,0.01,BUY
23:06:00,89149.4,0.01,BUY
23:06:00,89149.4,0.01,BUY
23:06:00,89149.4,0.01,BUY
23:06:00,89149.4,0.01,BUY
23:06:00,89149.4,0.01,BUY
23:06:00,89149.4,0.01,BUY
23:06:00,89149.4,0.01,BUY
23:06:00,89149.4,0.01,BUY
23:06:00,89149.4,0.01,BUY
23:06:00,89149.4,0.01,BUY
23:06:02,89133.4,0.01,BUY
23:06:02,89133.4,0.01,BUY
23:06:02,89133.4,0.01,BUY
23:06:02,89133.4,0.01,BUY
23:06:02,89133.4,0.01,BUY
23:06:02,89133.4,0.01,BUY
23:06:05,89133.4,0.01,SELL
23:06:05,89133.4,0.01,SELL
23:06:05,89133.4,0.01,SELL
23:06:05,89133.4,0.01,SELL
23:06:05,89133.4,0.01,SELL
23:06:05,89133.4,0.01,SELL
23:06:05,89133.4,0.01,SELL
23:06:05,89133.4,0.01,SELL
23:06:05,89133.4,0.01,SELL
23:06:05,89133.4,0.01,SELL
23:06:05,89133.4,0.01,SELL
23:06:05,89133.4,0.01,SELL
23:06:05,89133.4,0.01,SELL
23:06:05,89133.4,0.01,SELL
23:06:05,89133.4,0.01,SELL
23:06:05,89133.4,0.01,SELL
23:06:05,89133.4,0.01,SELL
23:06:05,89133.4,0.01,SELL
23:06:05,89133.4,0.01,SELL
23:06:05,89133.4,0.01,SELL
23:06:05,89133.4,0.01,SELL
23:06:05,89133.4,0.01,SELL
23:06:05,89133.4,0.01,SELL
23:06:05,89133.4,0.01,SELL
23:06:05,89133.4,0.01,SELL
23:06:05,89133.4,0.01,SELL
23:06:05,89133.4,0.01,SELL
23:06:05,89133.4,0.01,SELL
23:06:05,89133.4,0.01,SELL
23:06:05,89133.4,0.01,SELL
23:06:06,89133.4,0.01,BUY
23:06:06,89133.4,0.01,BUY
23:06:06,89133.4,0.01,BUY
23:06:06,89133.4,0.01,BUY
23:06:06,89133.4,0.01,BUY
23:06:06,89133.4,0.01,BUY
23:06:06,89133.4,0.01,BUY
23:06:06,89133.4,0.01,BUY
23:06:06,89133.4,0.01,BUY
23:06:06,89133.4,0.01,BUY
23:06:06,89133.4,0.01,BUY
23:06:06,89133.4,0.01,BUY
23:06:06,89133.4,0.01,BUY
23:06:06,89133.4,0.01,BUY
23:06:06,89133.4,0.01,BUY
23:06:06,89133.4,0.01,BUY
23:06:06,89133.4,0.01,BUY
23:06:06,89133.4,0.01,BUY
23:06:06,89133.4,0.01,BUY
23:06:07,89133.4,0.01,BUY
23:06:07,89133.4,0.01,BUY
23:06:07,89133.4,0.01,BUY
23:06:07,89133.4,0.01,BUY
23:06:07,89133.4,0.01,BUY
23:06:07,89133.4,0.01,BUY
23:06:07,89133.4,0.01,BUY
23:06:07,89133.4,0.01,BUY
23:06:07,89133.4,0.01,BUY
23:06:12,89126.4,0.01,SELL
23:06:12,89126.4,0.01,SELL
23:06:12,89126.4,0.01,SELL
23:06:12,89126.4,0.01,SELL
23:06:12,89126.4,0.01,SELL
23:06:12,89126.4,0.01,SELL
23:06:12,89126.4,0.01,SELL
23:06:12,89126.4,0.01,SELL
23:06:12,89126.4,0.01,SELL
23:06:13,89113.1,0.01,SELL
23:06:13,89113.1,0.01,SELL
23:06:13,89113.1,0.01,SELL
23:06:13,89113.1,0.01,SELL
23:06:13,89113.1,0.01,SELL
23:06:13,89113.1,0.01,SELL
23:06:13,89113.1,0.01,SELL
23:06:13,89113.1,0.01,SELL
23:06:13,89113.1,0.01,SELL
23:06:13,89113.1,0.01,SELL
23:06:13,89113.1,0.01,SELL
23:06:13,89107.2,0.01,SELL
23:06:13,89107.2,0.01,SELL
23:06:13,89107.2,0.01,SELL
23:06:13,89107.2,0.01,SELL
23:06:13,89107.2,0.01,SELL
23:06:13,89107.2,0.01,SELL
23:06:13,89107.2,0.01,SELL
23:06:13,89107.2,0.01,SELL
23:06:13,89107.2,0.01,SELL
23:06:13,89107.2,0.01,SELL
23:06:13,89107.2,0.01,SELL
23:06:13,89107.2,0.01,SELL
23:06:13,89107.2,0.01,SELL
23:06:13,89107.2,0.01,SELL
23:06:13,89107.2,0.01,SELL
