Time,GrossPnL_USD,NetPnL_USD,Fees_USD
23:05:50,-851.164,-851.164,0
23:05:50,-851.151,-851.151,0
23:05:50,-851.138,-851.138,0
23:05:52,-851.356,-851.356,0
23:05:52,-851.579,-851.579,0
23:05:52,-851.807,-851.807,0
23:05:52,-852.039,-852.039,0
23:05:52,-852.278,-852.278,0
23:05:52,-852.522,-852.522,0
23:05:52,-852.272,-852.272,0
23:05:52,-852.028,-852.028,0
23:05:52,-851.789,-851.789,0
23:05:52,-851.557,-851.557,0
23:05:52,-851.329,-851.329,0
23:05:52,-851.106,-851.106,0
23:05:52,-850.888,-850.888,0
23:05:52,-850.675,-850.675,0
23:05:52,-850.466,-850.466,0
23:05:52,-850.261,-850.261,0
23:05:52,-850.06,-850.06,0
23:05:52,-849.863,-849.863,0
23:05:52,-849.67,-849.67,0
23:05:52,-849.48,-849.48,0
23:05:52,-849.294,-849.294,0
23:05:52,-849.111,-849.111,0
23:05:52,-848.931,-848.931,0
23:05:52,-848.754,-848.754,0
23:05:52,-848.581,-848.581,0
23:05:52,-848.41,-848.41,0
23:05:53,-848.242,-848.242,0
23:05:53,-848.077,-848.077,0
23:05:53,-847.914,-847.914,0
23:05:53,-847.754,-847.754,0
23:05:53,-847.597,-847.597,0
23:05:53,-847.441,-847.441,0
23:05:53,-847.288,-847.288,0
23:05:53,-847.138,-847.138,0
23:05:53,-846.989,-846.989,0
23:05:53,-846.843,-846.843,0
23:05:53,-846.699,-846.699,0
23:05:55,-846.803,-846.803,0
23:05:55,-846.909,-846.909,0
23:05:55,-847.017,-847.017,0
23:05:55,-847.126,-847.126,0
23:05:55,-847.237,-847.237,0
23:05:55,-847.35,-847.35,0
23:05:55,-847.464,-847.464,0
23:05:55,-847.58,-847.58,0
23:05:55,-847.698,-847.698,0
23:05:55,-847.817,-847.817,0
23:05:55,-847.939,-847.939,0
23:05:55,-848.062,-848.062,0
23:05:55,-848.188,-848.188,0
23:05:55,-848.316,-848.316,0
23:05:55,-848.446,-848.446,0
23:05:55,-848.578,-848.578,0
23:05:55,-848.713,-848.713,0
23:05:55,-848.85,-848.85,0
23:05:57,-848.989,-848.989,0
23:05:57,-849.131,-849.131,0
23:05:57,-849.276,-849.276,0
23:05:57,-849.424,-849.424,0
23:05:57,-849.575,-849.575,0
23:05:57,-849.729,-849.729,0
23:05:57,-849.886,-849.886,0
23:05:57,-850.046,-850.046,0
23:05:57,-850.21,-850.21,0
23:05:57,-850.378,-850.378,0
23:05:57,-850.549,-850.549,0
23:05:57,-850.724,-850.724,0
23:05:57,-850.904,-850.904,0
23:05:57,-851.088,-851.088,0
23:05:57,-851.276,-851.276,0
23:05:57,-851.469,-851.469,0
23:05:57,-851.668,-851.668,0
23:05:57,-851.871,-851.871,0
23:05:57,-852.081,-852.081,0
23:05:57,-852.296,-852.296,0
23:05:57,-852.518,-852.518,0
23:05:57,-852.746,-852.746,0
23:05:57,-852.982,-852.982,0
23:05:57,-853.225,-853.225,0
23:05:57,-853.476,-853.476,0
23:05:57,-853.736,-853.736,0
23:05:58,-854.005,-854.005,0
23:05:58,-854.284,-854.284,0
23:05:58,-854.574,-854.574,0
23:05:58,-854.876,-854.876,0
23:05:58,-855.19,-855.19,0
23:05:58,-855.518,-855.518,0
23:05:58,-855.175,-855.175,0
23:05:58,-854.847,-854.847,0
23:05:58,-854.533,-854.533,0
23:05:58,-854.232,-854.232,0
23:05:58,-853.942,-853.942,0
23:05:58,-853.663,-853.663,0
23:05:58,-853.393,-853.393,0
23:05:58,-853.134,-853.134,0
23:05:58,-852.882,-852.882,0
23:05:58,-852.639,-852.639,0
23:05:58,-852.404,-852.404,0
23:05:59,-852.575,-852.575,0
23:05:59,-852.753,-852.753,0
23:05:59,-852.935,-852.935,0
23:05:59,-853.124,-853.124,0
23:05:59,-853.32,-853.32,0
23:05:59,-853.522,-853.522,0
23:05:59,-853.732,-853.732,0
23:05:59,-853.95,-853.95,0
23:05:59,-854.176,-854.176,0
23:05:59,-854.413,-854.413,0
23:05:59,-854.659,-854.659,0
23:05:59,-854.917,-854.917,0
23:05:59,-855.186,-855.186,0
23:05:59,-855.47,-855.47,0
23:05:59,-855.768,-855.768,0
23:05:59,-856.083,-856.083,0
23:05:59,-856.416,-856.416,0
23:05:59,-856.77,-856.77,0
23:05:59,-857.148,-857.148,0
23:05:59,-857.553,-857.553,0
23:05:59,-857.989,-857.989,0
23:05:59,-858.461,-858.461,0
23:05:59,-858.976,-858.976,0
23:06:00,-858.409,-858.409,0
23:06:00,-857.894,-857.894,0
23:06:00,-857.422,-857.422,0
23:06:00,-856.986,-856.986,0
23:06:00,-856.581,-856.581,0
23:06:00,-856.204,-856.204,0
23:06:00,-855.849,-855.849,0
23:06:00,-855.516,-855.516,0
23:06:00,-855.201,-855.201,0
23:06:00,-854.903,-854.903,0
23:06:00,-854.62,-854.62,0
23:06:00,-854.35,-854.35,0
23:06:00,-854.092,-854.092,0
23:06:00,-853.846,-853.846,0
23:06:00,-853.61,-853.61,0
23:06:00,-853.383,-853.383,0
23:06:00,-853.165,-853.165,0
23:06:00,-852.955,-852.955,0
23:06:00,-852.753,-852.753,0
23:06:00,-852.558,-852.558,0
23:06:00,-852.369,-852.369,0
23:06:02,-852.025,-852.025,0
23:06:02,-851.693,-851.693,0
23:06:02,-851.37,-851.37,0
23:06:02,-851.057,-851.057,0
23:06:02,-850.753,-850.753,0
23:06:02,-850.457,-850.457,0
23:06:05,-850.745,-850.745,0
23:06:05,-851.04,-851.04,0
23:06:05,-851.345,-851.345,0
23:06:05,-851.658,-851.658,0
23:06:05,-851.98,-851.98,0
23:06:05,-852.313,-852.313,0
23:06:05,-852.656,-852.656,0
23:06:05,-853.011,-853.011,0
23:06:05,-853.378,-853.378,0
23:06:05,-853.758,-853.758,0
23:06:05,-854.153,-854.153,0
23:06:05,-854.562,-854.562,0
23:06:05,-854.988,-854.988,0
23:06:05,-855.432,-855.432,0
23:06:05,-855.894,-855.894,0
23:06:05,-856.378,-856.378,0
23:06:05,-856.885,-856.885,0
23:06:05,-857.417,-857.417,0
23:06:05,-857.978,-857.978,0
23:06:05,-858.569,-858.569,0
23:06:05,-859.195,-859.195,0
23:06:05,-859.861,-859.861,0
23:06:05,-860.57,-860.57,0
23:06:05,-861.331,-861.331,0
23:06:05,-862.15,-862.15,0
23:06:05,-863.037,-863.037,0
23:06:05,-864.004,-864.004,0
23:06:05,-865.069,-865.069,0
23:06:05,-866.252,-866.252,0
23:06:05,-867.582,-867.582,0
23:06:06,-866.062,-866.062,0
23:06:06,-864.731,-864.731,0
23:06:06,-863.548,-863.548,0
23:06:06,-862.484,-862.484,0
23:06:06,-861.516,-861.516,0
23:06:06,-860.629,-860.629,0
23:06:06,-859.81,-859.81,0
23:06:06,-859.05,-859.05,0
23:06:06,-858.34,-858.34,0
23:06:06,-857.675,-857.675,0
23:06:06,-857.048,-857.048,0
23:06:06,-856.457,-856.457,0
23:06:06,-855.897,-855.897,0
23:06:06,-855.364,-855.364,0
23:06:06,-854.857,-854.857,0
23:06:06,-854.374,-854.374,0
23:06:06,-853.911,-853.911,0
23:06:06,-853.467,-853.467,0
23:06:06,-853.041,-853.041,0
23:06:07,-852.632,-852.632,0
23:06:07,-852.238,-852.238,0
23:06:07,-851.858,-851.858,0
23:06:07,-851.49,-851.49,0
23:06:07,-851.136,-851.136,0
23:06:07,-850.792,-850.792,0
23:06:07,-850.46,-850.46,0
23:06:07,-850.137,-850.137,0
23:06:07,-849.824,-849.824,0
23:06:12,-850.197,-850.197,0
23:06:12,-850.582,-850.582,0
23:06:12,-850.978,-850.978,0
23:06:12,-851.387,-851.387,0
23:06:12,-851.808,-851.808,0
23:06:12,-852.244,-852.244,0
23:06:12,-852.695,-852.695,0
23:06:12,-853.162,-853.162,0
23:06:12,-853.646,-853.646,0
23:06:13,-854.283,-854.283,0
23:06:13,-854.944,-854.944,0
23:06:13,-855.634,-855.634,0
23:06:13,-856.353,-856.353,0
23:06:13,-857.105,-857.105,0
23:06:13,-857.892,-857.892,0
23:06:13,-858.72,-858.72,0
23:06:13,-859.59,-859.59,0
23:06:13,-860.509,-860.509,0
23:06:13,-861.482,-861.482,0
23:06:13,-862.516,-862.516,0
23:06:13,-863.678,-863.678,0
23:06:13,-864.923,-864.923,0
23:06:13,-866.263,-866.263,0
23:06:13,-867.715,-867.715,0
23:06:13,-869.299,-869.299,0
23:06:13,-871.042,-871.042,0
23:06:13,-872.978,-872.978,0
23:06:13,-875.156,-875.156,0
23:06:13,-877.645,-877.645,0
23:06:13,-880.549,-880.549,0
23:06:13,-884.034,-884.034,0
23:06:13,-888.39,-888.39,0
23:06:13,-894.198,-894.198,0
23:06:13,-902.911,-902.911,0
23:06:13,-920.335,-920.335,0
