Time,Position_BTC,PnL_USD
23:05:50,0.33,-851.346
23:05:50,0.34,-851.329
23:05:50,0.35,-851.312
23:05:50,0.36,-851.295
23:05:50,0.37,-851.279
23:05:50,0.38,-851.263
23:05:50,0.39,-851.248
23:05:50,0.4,-851.233
23:05:50,0.41,-851.219
23:05:50,0.42,-851.204
23:05:50,0.43,-851.19
23:05:50,0.44,-851.177
23:05:50,0.45,-851.164
23:05:50,0.46,-851.151
23:05:50,0.47,-851.138
23:05:52,0.46,-851.356
23:05:52,0.45,-851.579
23:05:52,0.44,-851.807
23:05:52,0.43,-852.039
23:05:52,0.42,-852.278
23:05:52,0.41,-852.522
23:05:52,0.42,-852.272
23:05:52,0.43,-852.028
23:05:52,0.44,-851.789
23:05:52,0.45,-851.557
23:05:52,0.46,-851.329
23:05:52,0.47,-851.106
23:05:52,0.48,-850.888
23:05:52,0.49,-850.675
23:05:52,0.5,-850.466
23:05:52,0.51,-850.261
23:05:52,0.52,-850.06
23:05:52,0.53,-849.863
23:05:52,0.54,-849.67
23:05:52,0.55,-849.48
23:05:52,0.56,-849.294
23:05:52,0.57,-849.111
23:05:52,0.58,-848.931
23:05:52,0.59,-848.754
23:05:52,0.6,-848.581
23:05:52,0.61,-848.41
23:05:53,0.62,-848.242
23:05:53,0.63,-848.077
23:05:53,0.64,-847.914
23:05:53,0.65,-847.754
23:05:53,0.66,-847.597
23:05:53,0.67,-847.441
23:05:53,0.68,-847.288
23:05:53,0.69,-847.138
23:05:53,0.7,-846.989
23:05:53,0.71,-846.843
23:05:53,0.72,-846.699
23:05:55,0.71,-846.803
23:05:55,0.7,-846.909
23:05:55,0.69,-847.017
23:05:55,0.68,-847.126
23:05:55,0.67,-847.237
23:05:55,0.66,-847.35
23:05:55,0.65,-847.464
23:05:55,0.64,-847.58
23:05:55,0.63,-847.698
23:05:55,0.62,-847.817
23:05:55,0.61,-847.939
23:05:55,0.6,-848.062
23:05:55,0.59,-848.188
23:05:55,0.58,-848.316
23:05:55,0.57,-848.446
23:05:55,0.56,-848.578
23:05:55,0.55,-848.713
23:05:55,0.54,-848.85
23:05:57,0.53,-848.989
23:05:57,0.52,-849.131
23:05:57,0.51,-849.276
23:05:57,0.5,-849.424
23:05:57,0.49,-849.575
23:05:57,0.48,-849.729
23:05:57,0.47,-849.886
23:05:57,0.46,-850.046
23:05:57,0.45,-850.21
23:05:57,0.44,-850.378
23:05:57,0.43,-850.549
23:05:57,0.42,-850.724
23:05:57,0.41,-850.904
23:05:57,0.4,-851.088
23:05:57,0.39,-851.276
23:05:57,0.38,-851.469
23:05:57,0.37,-851.668
23:05:57,0.36,-851.871
23:05:57,0.35,-852.081
23:05:57,0.34,-852.296
23:05:57,0.33,-852.518
23:05:57,0.32,-852.746
23:05:57,0.31,-852.982
23:05:57,0.3,-853.225
23:05:57,0.29,-853.476
23:05:57,0.28,-853.736
23:05:58,0.27,-854.005
23:05:58,0.26,-854.284
23:05:58,0.25,-854.574
23:05:58,0.24,-854.876
23:05:58,0.23,-855.19
23:05:58,0.22,-855.518
23:05:58,0.23,-855.175
23:05:58,0.24,-854.847
23:05:58,0.25,-854.533
23:05:58,0.26,-854.232
23:05:58,0.27,-853.942
23:05:58,0.28,-853.663
23:05:58,0.29,-853.393
23:05:58,0.3,-853.134
23:05:58,0.31,-852.882
23:05:58,0.32,-852.639
23:05:58,0.33,-852.404
23:05:59,0.32,-852.575
23:05:59,0.31,-852.753
23:05:59,0.3,-852.935
23:05:59,0.29,-853.124
23:05:59,0.28,-853.32
23:05:59,0.27,-853.522
23:05:59,0.26,-853.732
23:05:59,0.25,-853.95
23:05:59,0.24,-854.176
23:05:59,0.23,-854.413
23:05:59,0.22,-854.659
23:05:59,0.21,-854.917
23:05:59,0.2,-855.186
23:05:59,0.19,-855.47
23:05:59,0.18,-855.768
23:05:59,0.17,-856.083
23:05:59,0.16,-856.416
23:05:59,0.15,-856.77
23:05:59,0.14,-857.148
23:05:59,0.13,-857.553
23:05:59,0.12,-857.989
23:05:59,0.11,-858.461
23:05:59,0.1,-858.976
23:06:00,0.11,-858.409
23:06:00,0.12,-857.894
23:06:00,0.13,-857.422
23:06:00,0.14,-856.986
23:06:00,0.15,-856.581
23:06:00,0.16,-856.204
23:06:00,0.17,-855.849
23:06:00,0.18,-855.516
23:06:00,0.19,-855.201
23:06:00,0.2,-854.903
23:06:00,0.21,-854.62
23:06:00,0.22,-854.35
23:06:00,0.23,-854.092
23:06:00,0.24,-853.846
23:06:00,0.25,-853.61
23:06:00,0.26,-853.383
23:06:00,0.27,-853.165
23:06:00,0.28,-852.955
23:06:00,0.29,-852.753
23:06:00,0.3,-852.558
23:06:00,0.31,-852.369
23:06:02,0.32,-852.025
23:06:02,0.33,-851.693
23:06:02,0.34,-851.37
23:06:02,0.35,-851.057
23:06:02,0.36,-850.753
23:06:02,0.37,-850.457
23:06:05,0.36,-850.745
23:06:05,0.35,-851.04
23:06:05,0.34,-851.345
23:06:05,0.33,-851.658
23:06:05,0.32,-851.98
23:06:05,0.31,-852.313
23:06:05,0.3,-852.656
23:06:05,0.29,-853.011
23:06:05,0.28,-853.378
23:06:05,0.27,-853.758
23:06:05,0.26,-854.153
23:06:05,0.25,-854.562
23:06:05,0.24,-854.988
23:06:05,0.23,-855.432
23:06:05,0.22,-855.894
23:06:05,0.21,-856.378
23:06:05,0.2,-856.885
23:06:05,0.19,-857.417
23:06:05,0.18,-857.978
23:06:05,0.17,-858.569
23:06:05,0.16,-859.195
23:06:05,0.15,-859.861
23:06:05,0.14,-860.57
23:06:05,0.13,-861.331
23:06:05,0.12,-862.15
23:06:05,0.11,-863.037
23:06:05,0.1,-864.004
23:06:05,0.09,-865.069
23:06:05,0.08,-866.252
23:06:05,0.07,-867.582
23:06:06,0.08,-866.062
23:06:06,0.09,-864.731
23:06:06,0.1,-863.548
23:06:06,0.11,-862.484
23:06:06,0.12,-861.516
23:06:06,0.13,-860.629
23:06:06,0.14,-859.81
23:06:06,0.15,-859.05
23:06:06,0.16,-858.34
23:06:06,0.17,-857.675
23:06:06,0.18,-857.048
23:06:06,0.19,-856.457
23:06:06,0.2,-855.897
23:06:06,0.21,-855.364
23:06:06,0.22,-854.857
23:06:06,0.23,-854.374
23:06:06,0.24,-853.911
23:06:06,0.25,-853.467
23:06:06,0.26,-853.041
23:06:07,0.27,-852.632
23:06:07,0.28,-852.238
23:06:07,0.29,-851.858
23:06:07,0.3,-851.49
23:06:07,0.31,-851.136
23:06:07,0.32,-850.792
23:06:07,0.33,-850.46
23:06:07,0.34,-850.137
23:06:07,0.35,-849.824
23:06:12,0.34,-850.197
23:06:12,0.33,-850.582
23:06:12,0.32,-850.978
23:06:12,0.31,-851.387
23:06:12,0.3,-851.808
23:06:12,0.29,-852.244
23:06:12,0.28,-852.695
23:06:12,0.27,-853.162
23:06:12,0.26,-853.646
23:06:13,0.25,-854.283
23:06:13,0.24,-854.944
23:06:13,0.23,-855.634
23:06:13,0.22,-856.353
23:06:13,0.21,-857.105
23:06:13,0.2,-857.892
23:06:13,0.19,-858.72
23:06:13,0.18,-859.59
23:06:13,0.17,-860.509
23:06:13,0.16,-861.482
23:06:13,0.15,-862.516
23:06:13,0.14,-863.678
23:06:13,0.13,-864.923
23:06:13,0.12,-866.263
23:06:13,0.11,-867.715
23:06:13,0.1,-869.299
23:06:13,0.09,-871.042
23:06:13,0.08,-872.978
23:06:13,0.07,-875.156
23:06:13,0.06,-877.645
23:06:13,0.05,-880.549
23:06:13,0.04,-884.034
23:06:13,0.03,-888.39
23:06:13,0.02,-894.198
23:06:13,0.01,-902.911
23:06:13,2.42861e-17,-920.335
