Time,GrossPnL_USD,NetPnL_USD,Fees_USD
16:06:18,-6.27188e-11,-6.27188e-11,0
16:06:19,-6.34464e-11,-6.34464e-11,0
16:06:19,-6.41739e-11,-6.41739e-11,0
16:06:19,-6.49015e-11,-6.49015e-11,0
16:06:19,-6.56291e-11,-6.56291e-11,0
16:06:19,-6.63567e-11,-6.63567e-11,0
16:06:19,-6.70843e-11,-6.70843e-11,0
16:06:19,-6.78119e-11,-6.78119e-11,0
16:06:19,-6.85395e-11,-6.85395e-11,0
16:06:21,-6.78119e-11,-6.78119e-11,0
16:06:21,-6.70843e-11,-6.70843e-11,0
16:06:21,-6.63567e-11,-6.63567e-11,0
16:06:21,-6.56291e-11,-6.56291e-11,0
16:06:21,-6.49015e-11,-6.49015e-11,0
16:06:21,-6.41739e-11,-6.41739e-11,0
16:06:21,-6.34464e-11,-6.34464e-11,0
16:06:21,-6.27188e-11,-6.27188e-11,0
16:06:21,-6.19912e-11,-6.19912e-11,0
16:06:21,-6.12636e-11,-6.12636e-11,0
16:06:21,-6.0536e-11,-6.0536e-11,0
16:06:21,-5.98084e-11,-5.98084e-11,0
16:06:21,-5.90808e-11,-5.90808e-11,0
16:06:21,-5.83532e-11,-5.83532e-11,0
16:06:22,-5.76256e-11,-5.76256e-11,0
16:06:22,-5.6898e-11,-5.6898e-11,0
16:06:22,-5.61704e-11,-5.61704e-11,0
16:06:22,-5.54428e-11,-5.54428e-11,0
16:06:22,-5.47152e-11,-5.47152e-11,0
16:06:22,-5.39876e-11,-5.39876e-11,0
16:06:22,-5.326e-11,-5.326e-11,0
16:06:22,-5.25324e-11,-5.25324e-11,0
16:06:22,-5.18048e-11,-5.18048e-11,0
16:06:22,-5.10772e-11,-5.10772e-11,0
16:06:22,-5.03496e-11,-5.03496e-11,0
16:06:22,-4.9622e-11,-4.9622e-11,0
16:06:22,-4.88944e-11,-4.88944e-11,0
16:06:22,-4.81668e-11,-4.81668e-11,0
16:06:22,-4.74392e-11,-4.74392e-11,0
16:06:22,-4.67116e-11,-4.67116e-11,0
16:06:22,-4.59841e-11,-4.59841e-11,0
16:06:22,-4.52565e-11,-4.52565e-11,0
16:06:22,-4.45289e-11,-4.45289e-11,0
16:06:22,-4.38013e-11,-4.38013e-11,0
16:06:22,-4.30737e-11,-4.30737e-11,0
16:06:22,-4.23461e-11,-4.23461e-11,0
16:06:22,-4.16185e-11,-4.16185e-11,0
16:06:22,-4.08909e-11,-4.08909e-11,0
16:06:22,-4.01633e-11,-4.01633e-11,0
16:06:22,-3.94357e-11,-3.94357e-11,0
16:06:22,-3.87081e-11,-3.87081e-11,0
16:06:22,-3.79805e-11,-3.79805e-11,0
16:06:22,-3.72529e-11,-3.72529e-11,0
16:06:22,-3.65253e-11,-3.65253e-11,0
16:06:22,-3.57977e-11,-3.57977e-11,0
16:06:22,-3.50701e-11,-3.50701e-11,0
16:06:22,-3.43425e-11,-3.43425e-11,0
16:06:22,-3.36149e-11,-3.36149e-11,0
16:06:22,-3.28873e-11,-3.28873e-11,0
16:06:22,-3.21597e-11,-3.21597e-11,0
16:06:22,-3.14321e-11,-3.14321e-11,0
16:06:22,-3.07045e-11,-3.07045e-11,0
16:06:22,-2.99769e-11,-2.99769e-11,0
16:06:22,-2.92493e-11,-2.92493e-11,0
16:06:23,-2.86673e-11,-2.86673e-11,0
16:06:23,-2.80852e-11,-2.80852e-11,0
16:06:23,-2.75031e-11,-2.75031e-11,0
16:06:23,-2.6921e-11,-2.6921e-11,0
16:06:23,-2.6339e-11,-2.6339e-11,0
16:06:23,-2.59024e-11,-2.59024e-11,0
16:06:23,-2.56114e-11,-2.56114e-11,0
16:06:23,-2.54659e-11,-2.54659e-11,0
16:06:23,-2.54659e-11,-2.54659e-11,0
16:06:23,-2.53203e-11,-2.53203e-11,0
16:06:23,-2.51748e-11,-2.51748e-11,0
16:06:23,-2.50293e-11,-2.50293e-11,0
16:06:23,-2.48838e-11,-2.48838e-11,0
16:06:23,-2.47383e-11,-2.47383e-11,0
16:06:23,-2.45927e-11,-2.45927e-11,0
16:06:23,-2.44472e-11,-2.44472e-11,0
16:06:24,-2.43017e-11,-2.43017e-11,0
16:06:24,-2.41562e-11,-2.41562e-11,0
16:06:24,-2.40107e-11,-2.40107e-11,0
16:06:24,-2.38651e-11,-2.38651e-11,0
16:06:24,-2.37196e-11,-2.37196e-11,0
16:06:24,-2.35741e-11,-2.35741e-11,0
16:06:24,-2.34286e-11,-2.34286e-11,0
16:06:24,-2.32831e-11,-2.32831e-11,0
16:06:24,-2.31375e-11,-2.31375e-11,0
16:06:24,-2.2992e-11,-2.2992e-11,0
16:06:24,-2.28465e-11,-2.28465e-11,0
16:06:24,-2.2701e-11,-2.2701e-11,0
16:06:24,-2.25555e-11,-2.25555e-11,0
16:06:24,-2.24099e-11,-2.24099e-11,0
16:06:24,-2.22644e-11,-2.22644e-11,0
16:06:24,-2.21189e-11,-2.21189e-11,0
16:06:24,-2.19734e-11,-2.19734e-11,0
16:06:24,-2.18279e-11,-2.18279e-11,0
16:06:24,-2.16824e-11,-2.16824e-11,0
16:06:24,-2.15368e-11,-2.15368e-11,0
16:06:24,-2.15368e-11,-2.15368e-11,0
16:06:24,-2.15368e-11,-2.15368e-11,0
16:06:24,-2.15368e-11,-2.15368e-11,0
16:06:24,-2.16824e-11,-2.16824e-11,0
16:06:24,-2.18279e-11,-2.18279e-11,0
16:06:24,-2.19734e-11,-2.19734e-11,0
16:06:24,-2.22644e-11,-2.22644e-11,0
16:06:24,-2.25555e-11,-2.25555e-11,0
16:06:25,-2.28465e-11,-2.28465e-11,0
16:06:25,-2.31375e-11,-2.31375e-11,0
16:06:25,-2.34286e-11,-2.34286e-11,0
16:06:25,-2.37196e-11,-2.37196e-11,0
16:06:25,-2.40107e-11,-2.40107e-11,0
16:06:25,-2.43017e-11,-2.43017e-11,0
16:06:25,-2.45927e-11,-2.45927e-11,0
16:06:25,-2.48838e-11,-2.48838e-11,0
16:06:26,-2.51748e-11,-2.51748e-11,0
16:06:26,-2.56114e-11,-2.56114e-11,0
16:06:26,-2.60479e-11,-2.60479e-11,0
16:06:26,-2.64845e-11,-2.64845e-11,0
16:06:26,-2.70666e-11,-2.70666e-11,0
16:06:26,-2.76486e-11,-2.76486e-11,0
16:06:27,-2.82307e-11,-2.82307e-11,0
16:06:27,-2.89583e-11,-2.89583e-11,0
16:06:27,-2.96859e-11,-2.96859e-11,0
16:06:27,-3.0559e-11,-3.0559e-11,0
16:06:27,-3.14321e-11,-3.14321e-11,0
16:06:27,-3.24508e-11,-3.24508e-11,0
16:06:27,-3.36149e-11,-3.36149e-11,0
16:06:28,-3.49246e-11,-3.49246e-11,0
16:06:28,-3.63798e-11,-3.63798e-11,0
16:06:28,-3.79805e-11,-3.79805e-11,0
16:06:28,-3.97267e-11,-3.97267e-11,0
16:06:28,-4.1764e-11,-4.1764e-11,0
16:06:29,-4.39468e-11,-4.39468e-11,0
16:06:29,-4.62751e-11,-4.62751e-11,0
16:06:29,-4.87489e-11,-4.87489e-11,0
16:06:29,-5.15138e-11,-5.15138e-11,0
16:06:29,-5.45697e-11,-5.45697e-11,0
16:06:29,-5.80621e-11,-5.80621e-11,0
16:06:29,-6.21367e-11,-6.21367e-11,0
16:06:29,-6.70843e-11,-6.70843e-11,0
16:06:29,-7.33417e-11,-7.33417e-11,0
16:06:29,-8.16362e-11,-8.16362e-11,0
16:06:29,-9.41509e-11,-9.41509e-11,0
16:06:30,-1.1918e-10,-1.1918e-10,0
16:06:30,915.278,915.278,0
16:06:30,915.278,915.278,0
16:06:30,915.278,915.278,0
16:06:30,915.278,915.278,0
16:06:30,915.278,915.278,0
16:06:30,915.278,915.278,0
16:06:30,915.278,915.278,0
16:06:30,915.278,915.278,0
16:06:30,915.278,915.278,0
16:06:31,915.278,915.278,0
16:06:31,915.278,915.278,0
16:06:31,915.278,915.278,0
16:06:31,915.278,915.278,0
16:06:31,915.278,915.278,0
16:06:32,915.278,915.278,0
16:06:32,915.278,915.278,0
16:06:32,915.278,915.278,0
16:06:32,915.278,915.278,0
16:06:32,915.278,915.278,0
16:06:32,915.278,915.278,0
16:06:32,915.278,915.278,0
16:06:32,915.278,915.278,0
16:06:32,915.278,915.278,0
16:06:32,915.278,915.278,0
16:06:33,915.278,915.278,0
16:06:33,915.278,915.278,0
16:06:33,915.278,915.278,0
16:06:33,915.278,915.278,0
16:06:33,915.278,915.278,0
16:06:33,915.278,915.278,0
16:06:33,915.278,915.278,0
16:06:33,915.278,915.278,0
16:06:33,915.278,915.278,0
16:06:33,915.278,915.278,0
16:06:33,915.278,915.278,0
16:06:33,915.278,915.278,0
16:06:34,915.278,915.278,0
16:06:34,915.278,915.278,0
16:06:34,915.278,915.278,0
16:06:34,915.278,915.278,0
16:06:34,915.278,915.278,0
16:06:34,915.278,915.278,0
16:06:34,915.278,915.278,0
16:06:34,915.275,915.275,0
16:06:34,915.272,915.272,0
16:06:34,915.27,915.27,0
16:06:34,915.267,915.267,0
16:06:34,915.264,915.264,0
16:06:34,915.262,915.262,0
16:06:34,915.257,915.257,0
16:06:34,915.252,915.252,0
16:06:34,915.247,915.247,0
16:06:34,915.242,915.242,0
16:06:34,915.237,915.237,0
16:06:34,915.232,915.232,0
16:06:34,915.228,915.228,0
16:06:34,915.223,915.223,0
16:06:34,915.217,915.217,0
16:06:34,915.205,915.205,0
16:06:34,915.193,915.193,0
16:06:34,915.182,915.182,0
16:06:34,915.171,915.171,0
16:06:34,915.16,915.16,0
16:06:34,915.142,915.142,0
16:06:34,915.124,915.124,0
16:06:34,915.107,915.107,0
16:06:34,915.089,915.089,0
16:06:34,915.071,915.071,0
16:06:34,915.054,915.054,0
16:06:34,915.037,915.037,0
16:06:34,915.02,915.02,0
16:06:34,915.003,915.003,0
16:06:34,914.987,914.987,0
16:06:34,914.97,914.97,0
16:06:34,914.954,914.954,0
16:06:34,914.928,914.928,0
16:06:34,914.902,914.902,0
16:06:34,914.877,914.877,0
16:06:34,914.851,914.851,0
16:06:34,914.827,914.827,0
16:06:34,914.792,914.792,0
16:06:34,914.758,914.758,0
16:06:34,914.725,914.725,0
16:06:34,914.692,914.692,0
16:06:34,914.659,914.659,0
16:06:34,914.627,914.627,0
16:06:34,914.595,914.595,0
16:06:34,914.563,914.563,0
16:06:34,914.532,914.532,0
16:06:34,914.501,914.501,0
16:06:34,914.47,914.47,0
16:06:34,914.44,914.44,0
16:06:34,914.41,914.41,0
16:06:34,914.381,914.381,0
16:06:34,914.351,914.351,0
16:06:34,914.322,914.322,0
16:06:34,914.294,914.294,0
16:06:34,914.265,914.265,0
16:06:34,914.237,914.237,0
16:06:34,914.21,914.21,0
16:06:34,914.182,914.182,0
16:06:34,914.155,914.155,0
16:06:34,914.128,914.128,0
16:06:34,914.101,914.101,0
16:06:34,914.075,914.075,0
16:06:34,914.048,914.048,0
16:06:34,914.023,914.023,0
16:06:34,913.997,913.997,0
16:06:34,913.971,913.971,0
16:06:34,913.946,913.946,0
16:06:34,913.921,913.921,0
16:06:34,913.896,913.896,0
16:06:34,913.872,913.872,0
16:06:35,913.847,913.847,0
16:06:35,913.823,913.823,0
16:06:35,913.799,913.799,0
16:06:35,913.776,913.776,0
16:06:35,913.752,913.752,0
16:06:35,913.729,913.729,0
16:06:35,913.706,913.706,0
16:06:35,913.683,913.683,0
16:06:35,913.66,913.66,0
16:06:35,913.638,913.638,0
16:06:35,913.615,913.615,0
16:06:35,913.593,913.593,0
16:06:35,913.571,913.571,0
16:06:36,913.549,913.549,0
16:06:36,913.527,913.527,0
16:06:36,913.506,913.506,0
16:06:36,913.485,913.485,0
16:06:36,913.463,913.463,0
16:06:36,913.442,913.442,0
16:06:36,913.422,913.422,0
16:06:36,913.401,913.401,0
16:06:36,913.38,913.38,0
16:06:36,913.36,913.36,0
16:06:36,913.34,913.34,0
16:06:36,913.32,913.32,0
16:06:36,913.3,913.3,0
16:06:36,913.28,913.28,0
16:06:36,913.26,913.26,0
16:06:37,913.241,913.241,0
16:06:37,913.222,913.222,0
16:06:37,913.202,913.202,0
16:06:37,913.183,913.183,0
16:06:37,913.164,913.164,0
16:06:37,913.145,913.145,0
16:06:37,913.127,913.127,0
16:06:37,913.108,913.108,0
16:06:37,913.09,913.09,0
16:06:37,913.071,913.071,0
16:06:37,913.053,913.053,0
16:06:37,913.035,913.035,0
16:06:37,913.017,913.017,0
16:06:38,912.999,912.999,0
16:06:38,912.981,912.981,0
16:06:38,912.964,912.964,0
16:06:38,912.946,912.946,0
16:06:38,912.929,912.929,0
16:06:38,912.912,912.912,0
16:06:38,912.894,912.894,0
16:06:38,912.877,912.877,0
16:06:38,912.86,912.86,0
16:06:39,912.843,912.843,0
16:06:39,912.827,912.827,0
16:06:39,912.81,912.81,0
16:06:39,912.793,912.793,0
16:06:39,912.777,912.777,0
16:06:39,912.761,912.761,0
16:06:39,912.744,912.744,0
16:06:39,912.728,912.728,0
16:06:39,912.712,912.712,0
16:06:40,912.696,912.696,0
16:06:40,912.68,912.68,0
16:06:40,912.664,912.664,0
16:06:40,912.649,912.649,0
16:06:40,912.633,912.633,0
16:06:40,912.617,912.617,0
16:06:40,912.602,912.602,0
16:06:40,912.587,912.587,0
16:06:40,912.571,912.571,0
16:06:41,912.556,912.556,0
16:06:41,912.541,912.541,0
16:06:41,912.526,912.526,0
16:06:41,912.511,912.511,0
16:06:42,912.496,912.496,0
16:06:42,912.481,912.481,0
16:06:42,912.467,912.467,0
16:06:42,912.452,912.452,0
16:06:42,912.437,912.437,0
16:06:43,912.423,912.423,0
16:06:43,912.409,912.409,0
16:06:43,912.394,912.394,0
16:06:43,912.38,912.38,0
16:06:43,912.366,912.366,0
16:06:43,912.352,912.352,0
16:06:44,912.338,912.338,0
16:06:44,912.324,912.324,0
16:06:44,912.31,912.31,0
16:06:44,912.296,912.296,0
16:06:44,912.282,912.282,0
16:06:44,912.269,912.269,0
16:06:44,912.255,912.255,0
16:06:44,912.241,912.241,0
16:06:44,912.228,912.228,0
16:06:45,912.215,912.215,0
16:06:45,912.201,912.201,0
16:06:45,912.188,912.188,0
16:06:45,912.175,912.175,0
16:06:45,912.161,912.161,0
16:06:45,912.148,912.148,0
16:06:45,912.135,912.135,0
16:06:45,912.122,912.122,0
16:06:45,912.109,912.109,0
16:06:45,912.097,912.097,0
16:06:45,912.084,912.084,0
16:06:45,912.071,912.071,0
16:06:46,912.058,912.058,0
16:06:46,912.046,912.046,0
16:06:46,912.033,912.033,0
16:06:46,912.021,912.021,0
16:06:46,912.008,912.008,0
16:06:46,911.996,911.996,0
16:06:46,911.984,911.984,0
16:06:46,911.971,911.971,0
16:06:46,911.959,911.959,0
16:06:47,911.947,911.947,0
16:06:47,911.935,911.935,0
16:06:47,911.923,911.923,0
16:06:47,911.911,911.911,0
16:06:47,911.899,911.899,0
16:06:47,911.887,911.887,0
16:06:47,911.875,911.875,0
16:06:47,911.863,911.863,0
16:06:47,911.851,911.851,0
16:06:47,911.84,911.84,0
16:06:47,911.828,911.828,0
16:06:47,911.816,911.816,0
16:06:48,911.805,911.805,0
16:06:48,911.793,911.793,0
16:06:48,911.782,911.782,0
16:06:48,911.77,911.77,0
16:06:48,911.759,911.759,0
16:06:48,911.748,911.748,0
16:06:48,911.737,911.737,0
16:06:48,911.725,911.725,0
16:06:48,911.714,911.714,0
16:06:48,911.703,911.703,0
16:06:48,911.68,911.68,0
16:06:48,911.65,911.65,0
16:06:48,911.605,911.605,0
16:06:48,911.551,911.551,0
16:06:48,911.487,911.487,0
16:06:48,911.416,911.416,0
16:06:48,911.33,911.33,0
16:06:48,911.243,911.243,0
16:06:48,911.156,911.156,0
16:06:48,911.069,911.069,0
16:06:48,910.982,910.982,0
16:06:48,910.896,910.896,0
16:06:48,910.81,910.81,0
16:06:48,910.725,910.725,0
16:06:48,910.64,910.64,0
16:06:48,910.555,910.555,0
16:06:48,910.47,910.47,0
16:06:48,910.386,910.386,0
16:06:48,910.302,910.302,0
16:06:48,910.141,910.141,0
16:06:48,909.98,909.98,0
16:06:48,909.819,909.819,0
16:06:48,909.66,909.66,0
16:06:48,909.501,909.501,0
16:06:48,909.342,909.342,0
16:06:48,909.184,909.184,0
16:06:48,909.027,909.027,0
16:06:48,908.87,908.87,0
16:06:48,908.714,908.714,0
16:06:48,908.558,908.558,0
16:06:48,908.403,908.403,0
16:06:48,908.249,908.249,0
16:06:48,908.095,908.095,0
16:06:48,907.941,907.941,0
16:06:48,907.788,907.788,0
16:06:48,907.636,907.636,0
16:06:48,907.484,907.484,0
16:06:48,907.333,907.333,0
16:06:48,907.182,907.182,0
16:06:48,907.032,907.032,0
16:06:48,906.882,906.882,0
16:06:48,906.733,906.733,0
16:06:48,906.584,906.584,0
16:06:48,906.436,906.436,0
16:06:48,906.288,906.288,0
16:06:48,906.141,906.141,0
16:06:48,905.995,905.995,0
16:06:48,905.848,905.848,0
16:06:48,905.703,905.703,0
16:06:48,905.558,905.558,0
16:06:48,905.413,905.413,0
16:06:48,905.269,905.269,0
16:06:48,905.125,905.125,0
16:06:48,904.982,904.982,0
16:06:48,904.839,904.839,0
16:06:48,904.697,904.697,0
16:06:48,904.555,904.555,0
16:06:48,904.413,904.413,0
16:06:48,904.273,904.273,0
16:06:48,904.132,904.132,0
16:06:48,903.992,903.992,0
16:06:48,903.853,903.853,0
16:06:48,903.713,903.713,0
16:06:49,903.575,903.575,0
16:06:49,903.437,903.437,0
16:06:49,903.299,903.299,0
16:06:49,903.162,903.162,0
16:06:49,903.025,903.025,0
16:06:49,902.888,902.888,0
16:06:49,902.752,902.752,0
16:06:49,902.617,902.617,0
16:06:49,902.482,902.482,0
16:06:49,902.347,902.347,0
16:06:49,902.212,902.212,0
16:06:49,902.079,902.079,0
16:06:49,901.945,901.945,0
16:06:49,901.812,901.812,0
16:06:49,901.679,901.679,0
16:06:49,901.547,901.547,0
16:06:49,901.415,901.415,0
16:06:49,901.284,901.284,0
16:06:49,901.153,901.153,0
16:06:49,901.022,901.022,0
16:06:49,900.892,900.892,0
16:06:49,900.762,900.762,0
16:06:49,900.632,900.632,0
16:06:49,900.503,900.503,0
16:06:49,900.375,900.375,0
16:06:49,900.246,900.246,0
16:06:49,900.118,900.118,0
16:06:49,899.991,899.991,0
16:06:49,899.864,899.864,0
16:06:49,899.737,899.737,0
16:06:49,899.61,899.61,0
16:06:49,899.484,899.484,0
16:06:49,899.359,899.359,0
16:06:49,899.233,899.233,0
16:06:49,899.108,899.108,0
16:06:49,898.984,898.984,0
16:06:49,898.859,898.859,0
16:06:49,898.736,898.736,0
16:06:49,898.612,898.612,0
16:06:49,898.489,898.489,0
16:06:49,898.366,898.366,0
16:06:49,898.244,898.244,0
16:06:49,898.121,898.121,0
16:06:49,898,898,0
16:06:50,897.878,897.878,0
16:06:50,897.757,897.757,0
16:06:50,897.636,897.636,0
16:06:50,897.516,897.516,0
16:06:50,897.396,897.396,0
16:06:50,897.276,897.276,0
16:06:50,897.156,897.156,0
16:06:50,897.037,897.037,0
16:06:50,896.919,896.919,0
16:06:50,896.8,896.8,0
16:06:50,896.682,896.682,0
16:06:50,896.564,896.564,0
16:06:50,896.447,896.447,0
16:06:50,896.33,896.33,0
16:06:50,896.213,896.213,0
16:06:50,896.096,896.096,0
16:06:50,895.98,895.98,0
16:06:50,895.864,895.864,0
16:06:50,895.748,895.748,0
16:06:50,895.633,895.633,0
16:06:50,895.518,895.518,0
16:06:50,895.404,895.404,0
16:06:50,895.289,895.289,0
16:06:50,895.175,895.175,0
16:06:50,895.061,895.061,0
16:06:50,894.948,894.948,0
16:06:50,894.835,894.835,0
16:06:50,894.722,894.722,0
16:06:50,894.609,894.609,0
16:06:50,894.497,894.497,0
16:06:50,894.385,894.385,0
16:06:50,894.273,894.273,0
16:06:50,894.161,894.161,0
16:06:50,894.05,894.05,0
16:06:50,893.939,893.939,0
16:06:50,893.829,893.829,0
16:06:50,893.718,893.718,0
16:06:50,893.608,893.608,0
16:06:50,893.498,893.498,0
16:06:50,893.389,893.389,0
16:06:50,893.28,893.28,0
16:06:50,893.171,893.171,0
16:06:50,893.062,893.062,0
16:06:50,892.953,892.953,0
16:06:50,892.845,892.845,0
16:06:51,892.737,892.737,0
16:06:51,892.63,892.63,0
16:06:51,892.522,892.522,0
16:06:51,892.415,892.415,0
16:06:51,892.309,892.309,0
16:06:51,892.202,892.202,0
16:06:51,892.096,892.096,0
16:06:51,891.99,891.99,0
16:06:51,891.884,891.884,0
16:06:51,891.778,891.778,0
16:06:51,891.673,891.673,0
16:06:51,891.568,891.568,0
16:06:51,891.463,891.463,0
16:06:51,891.359,891.359,0
16:06:51,891.255,891.255,0
16:06:51,891.151,891.151,0
16:06:52,891.047,891.047,0
16:06:52,890.943,890.943,0
16:06:52,890.84,890.84,0
16:06:52,890.737,890.737,0
16:06:52,890.634,890.634,0
16:06:52,890.532,890.532,0
16:06:52,890.43,890.43,0
16:06:52,890.328,890.328,0
16:06:52,890.226,890.226,0
16:06:53,890.124,890.124,0
16:06:53,890.023,890.023,0
16:06:53,889.922,889.922,0
16:06:53,889.821,889.821,0
16:06:53,889.721,889.721,0
16:06:53,889.62,889.62,0
16:06:53,889.52,889.52,0
16:06:53,889.42,889.42,0
16:06:53,889.32,889.32,0
16:06:54,889.221,889.221,0
16:06:54,889.122,889.122,0
