Time,Position_BTC,PnL_USD
16:06:22,1.17,-5.47152e-11
16:06:22,1.16,-5.39876e-11
16:06:22,1.15,-5.326e-11
16:06:22,1.14,-5.25324e-11
16:06:22,1.13,-5.18048e-11
16:06:22,1.12,-5.10772e-11
16:06:22,1.11,-5.03496e-11
16:06:22,1.1,-4.9622e-11
16:06:22,1.09,-4.88944e-11
16:06:22,1.08,-4.81668e-11
16:06:22,1.07,-4.74392e-11
16:06:22,1.06,-4.67116e-11
16:06:22,1.05,-4.59841e-11
16:06:22,1.04,-4.52565e-11
16:06:22,1.03,-4.45289e-11
16:06:22,1.02,-4.38013e-11
16:06:22,1.01,-4.30737e-11
16:06:22,1,-4.23461e-11
16:06:22,0.99,-4.16185e-11
16:06:22,0.98,-4.08909e-11
16:06:22,0.97,-4.01633e-11
16:06:22,0.96,-3.94357e-11
16:06:22,0.95,-3.87081e-11
16:06:22,0.94,-3.79805e-11
16:06:22,0.93,-3.72529e-11
16:06:22,0.92,-3.65253e-11
16:06:22,0.91,-3.57977e-11
16:06:22,0.9,-3.50701e-11
16:06:22,0.89,-3.43425e-11
16:06:22,0.88,-3.36149e-11
16:06:22,0.87,-3.28873e-11
16:06:22,0.86,-3.21597e-11
16:06:22,0.85,-3.14321e-11
16:06:22,0.84,-3.07045e-11
16:06:22,0.83,-2.99769e-11
16:06:22,0.82,-2.92493e-11
16:06:23,0.81,-2.86673e-11
16:06:23,0.8,-2.80852e-11
16:06:23,0.79,-2.75031e-11
16:06:23,0.78,-2.6921e-11
16:06:23,0.77,-2.6339e-11
16:06:23,0.76,-2.59024e-11
16:06:23,0.75,-2.56114e-11
16:06:23,0.74,-2.54659e-11
16:06:23,0.73,-2.54659e-11
16:06:23,0.72,-2.53203e-11
16:06:23,0.71,-2.51748e-11
16:06:23,0.7,-2.50293e-11
16:06:23,0.69,-2.48838e-11
16:06:23,0.68,-2.47383e-11
16:06:23,0.67,-2.45927e-11
16:06:23,0.66,-2.44472e-11
16:06:24,0.65,-2.43017e-11
16:06:24,0.64,-2.41562e-11
16:06:24,0.63,-2.40107e-11
16:06:24,0.62,-2.38651e-11
16:06:24,0.61,-2.37196e-11
16:06:24,0.6,-2.35741e-11
16:06:24,0.59,-2.34286e-11
16:06:24,0.58,-2.32831e-11
16:06:24,0.57,-2.31375e-11
16:06:24,0.56,-2.2992e-11
16:06:24,0.55,-2.28465e-11
16:06:24,0.54,-2.2701e-11
16:06:24,0.53,-2.25555e-11
16:06:24,0.52,-2.24099e-11
16:06:24,0.51,-2.22644e-11
16:06:24,0.5,-2.21189e-11
16:06:24,0.49,-2.19734e-11
16:06:24,0.48,-2.18279e-11
16:06:24,0.47,-2.16824e-11
16:06:24,0.46,-2.15368e-11
16:06:24,0.45,-2.15368e-11
16:06:24,0.44,-2.15368e-11
16:06:24,0.43,-2.15368e-11
16:06:24,0.42,-2.16824e-11
16:06:24,0.41,-2.18279e-11
16:06:24,0.4,-2.19734e-11
16:06:24,0.39,-2.22644e-11
16:06:24,0.38,-2.25555e-11
16:06:25,0.37,-2.28465e-11
16:06:25,0.36,-2.31375e-11
16:06:25,0.35,-2.34286e-11
16:06:25,0.34,-2.37196e-11
16:06:25,0.33,-2.40107e-11
16:06:25,0.32,-2.43017e-11
16:06:25,0.31,-2.45927e-11
16:06:25,0.3,-2.48838e-11
16:06:26,0.29,-2.51748e-11
16:06:26,0.28,-2.56114e-11
16:06:26,0.27,-2.60479e-11
16:06:26,0.26,-2.64845e-11
16:06:26,0.25,-2.70666e-11
16:06:26,0.24,-2.76486e-11
16:06:27,0.23,-2.82307e-11
16:06:27,0.22,-2.89583e-11
16:06:27,0.21,-2.96859e-11
16:06:27,0.2,-3.0559e-11
16:06:27,0.19,-3.14321e-11
16:06:27,0.18,-3.24508e-11
16:06:27,0.17,-3.36149e-11
16:06:28,0.16,-3.49246e-11
16:06:28,0.15,-3.63798e-11
16:06:28,0.14,-3.79805e-11
16:06:28,0.13,-3.97267e-11
16:06:28,0.12,-4.1764e-11
16:06:29,0.11,-4.39468e-11
16:06:29,0.1,-4.62751e-11
16:06:29,0.09,-4.87489e-11
16:06:29,0.08,-5.15138e-11
16:06:29,0.07,-5.45697e-11
16:06:29,0.06,-5.80621e-11
16:06:29,0.05,-6.21367e-11
16:06:29,0.04,-6.70843e-11
16:06:29,0.03,-7.33417e-11
16:06:29,0.02,-8.16362e-11
16:06:29,0.01,-9.41509e-11
16:06:30,-8.67362e-17,-1.1918e-10
16:06:30,-0.01,915.278
16:06:30,-0.02,915.278
16:06:30,-0.03,915.278
16:06:30,-0.04,915.278
16:06:30,-0.05,915.278
16:06:30,-0.06,915.278
16:06:30,-0.07,915.278
16:06:30,-0.08,915.278
16:06:30,-0.09,915.278
16:06:31,-0.1,915.278
16:06:31,-0.11,915.278
16:06:31,-0.12,915.278
16:06:31,-0.13,915.278
16:06:31,-0.14,915.278
16:06:32,-0.15,915.278
16:06:32,-0.16,915.278
16:06:32,-0.17,915.278
16:06:32,-0.18,915.278
16:06:32,-0.19,915.278
16:06:32,-0.2,915.278
16:06:32,-0.21,915.278
16:06:32,-0.22,915.278
16:06:32,-0.23,915.278
16:06:32,-0.24,915.278
16:06:33,-0.25,915.278
16:06:33,-0.26,915.278
16:06:33,-0.27,915.278
16:06:33,-0.28,915.278
16:06:33,-0.29,915.278
16:06:33,-0.3,915.278
16:06:33,-0.31,915.278
16:06:33,-0.32,915.278
16:06:33,-0.33,915.278
16:06:33,-0.34,915.278
16:06:33,-0.35,915.278
16:06:33,-0.36,915.278
16:06:34,-0.37,915.278
16:06:34,-0.38,915.278
16:06:34,-0.39,915.278
16:06:34,-0.4,915.278
16:06:34,-0.41,915.278
16:06:34,-0.42,915.278
16:06:34,-0.43,915.278
16:06:34,-0.44,915.275
16:06:34,-0.45,915.272
16:06:34,-0.46,915.27
16:06:34,-0.47,915.267
16:06:34,-0.48,915.264
16:06:34,-0.49,915.262
16:06:34,-0.5,915.257
16:06:34,-0.51,915.252
16:06:34,-0.52,915.247
16:06:34,-0.53,915.242
16:06:34,-0.54,915.237
16:06:34,-0.55,915.232
16:06:34,-0.56,915.228
16:06:34,-0.57,915.223
16:06:34,-0.58,915.217
16:06:34,-0.59,915.205
16:06:34,-0.6,915.193
16:06:34,-0.61,915.182
16:06:34,-0.62,915.171
16:06:34,-0.63,915.16
16:06:34,-0.64,915.142
16:06:34,-0.65,915.124
16:06:34,-0.66,915.107
16:06:34,-0.67,915.089
16:06:34,-0.68,915.071
16:06:34,-0.69,915.054
16:06:34,-0.7,915.037
16:06:34,-0.71,915.02
16:06:34,-0.72,915.003
16:06:34,-0.73,914.987
16:06:34,-0.74,914.97
16:06:34,-0.75,914.954
16:06:34,-0.76,914.928
16:06:34,-0.77,914.902
16:06:34,-0.78,914.877
16:06:34,-0.79,914.851
16:06:34,-0.8,914.827
16:06:34,-0.81,914.792
16:06:34,-0.82,914.758
16:06:34,-0.83,914.725
16:06:34,-0.84,914.692
16:06:34,-0.85,914.659
16:06:34,-0.86,914.627
16:06:34,-0.87,914.595
16:06:34,-0.88,914.563
16:06:34,-0.89,914.532
16:06:34,-0.9,914.501
16:06:34,-0.91,914.47
16:06:34,-0.92,914.44
16:06:34,-0.93,914.41
16:06:34,-0.94,914.381
16:06:34,-0.95,914.351
16:06:34,-0.96,914.322
16:06:34,-0.97,914.294
16:06:34,-0.98,914.265
16:06:34,-0.99,914.237
16:06:34,-1,914.21
16:06:34,-1.01,914.182
16:06:34,-1.02,914.155
16:06:34,-1.03,914.128
16:06:34,-1.04,914.101
16:06:34,-1.05,914.075
16:06:34,-1.06,914.048
16:06:34,-1.07,914.023
16:06:34,-1.08,913.997
16:06:34,-1.09,913.971
16:06:34,-1.1,913.946
16:06:34,-1.11,913.921
16:06:34,-1.12,913.896
16:06:34,-1.13,913.872
16:06:35,-1.14,913.847
16:06:35,-1.15,913.823
16:06:35,-1.16,913.799
16:06:35,-1.17,913.776
16:06:35,-1.18,913.752
16:06:35,-1.19,913.729
16:06:35,-1.2,913.706
16:06:35,-1.21,913.683
16:06:35,-1.22,913.66
16:06:35,-1.23,913.638
16:06:35,-1.24,913.615
16:06:35,-1.25,913.593
16:06:35,-1.26,913.571
16:06:36,-1.27,913.549
16:06:36,-1.28,913.527
16:06:36,-1.29,913.506
16:06:36,-1.3,913.485
16:06:36,-1.31,913.463
16:06:36,-1.32,913.442
16:06:36,-1.33,913.422
16:06:36,-1.34,913.401
16:06:36,-1.35,913.38
16:06:36,-1.36,913.36
16:06:36,-1.37,913.34
16:06:36,-1.38,913.32
16:06:36,-1.39,913.3
16:06:36,-1.4,913.28
16:06:36,-1.41,913.26
16:06:37,-1.42,913.241
16:06:37,-1.43,913.222
16:06:37,-1.44,913.202
16:06:37,-1.45,913.183
16:06:37,-1.46,913.164
16:06:37,-1.47,913.145
16:06:37,-1.48,913.127
16:06:37,-1.49,913.108
16:06:37,-1.5,913.09
16:06:37,-1.51,913.071
16:06:37,-1.52,913.053
16:06:37,-1.53,913.035
16:06:37,-1.54,913.017
16:06:38,-1.55,912.999
16:06:38,-1.56,912.981
16:06:38,-1.57,912.964
16:06:38,-1.58,912.946
16:06:38,-1.59,912.929
16:06:38,-1.6,912.912
16:06:38,-1.61,912.894
16:06:38,-1.62,912.877
16:06:38,-1.63,912.86
16:06:39,-1.64,912.843
16:06:39,-1.65,912.827
16:06:39,-1.66,912.81
16:06:39,-1.67,912.793
16:06:39,-1.68,912.777
16:06:39,-1.69,912.761
16:06:39,-1.7,912.744
16:06:39,-1.71,912.728
16:06:39,-1.72,912.712
16:06:40,-1.73,912.696
16:06:40,-1.74,912.68
16:06:40,-1.75,912.664
16:06:40,-1.76,912.649
16:06:40,-1.77,912.633
16:06:40,-1.78,912.617
16:06:40,-1.79,912.602
16:06:40,-1.8,912.587
16:06:40,-1.81,912.571
16:06:41,-1.82,912.556
16:06:41,-1.83,912.541
16:06:41,-1.84,912.526
16:06:41,-1.85,912.511
16:06:42,-1.86,912.496
16:06:42,-1.87,912.481
16:06:42,-1.88,912.467
16:06:42,-1.89,912.452
16:06:42,-1.9,912.437
16:06:43,-1.91,912.423
16:06:43,-1.92,912.409
16:06:43,-1.93,912.394
16:06:43,-1.94,912.38
16:06:43,-1.95,912.366
16:06:43,-1.96,912.352
16:06:44,-1.97,912.338
16:06:44,-1.98,912.324
16:06:44,-1.99,912.31
16:06:44,-2,912.296
16:06:44,-2.01,912.282
16:06:44,-2.02,912.269
16:06:44,-2.03,912.255
16:06:44,-2.04,912.241
16:06:44,-2.05,912.228
16:06:45,-2.06,912.215
16:06:45,-2.07,912.201
16:06:45,-2.08,912.188
16:06:45,-2.09,912.175
16:06:45,-2.1,912.161
16:06:45,-2.11,912.148
16:06:45,-2.12,912.135
16:06:45,-2.13,912.122
16:06:45,-2.14,912.109
16:06:45,-2.15,912.097
16:06:45,-2.16,912.084
16:06:45,-2.17,912.071
16:06:46,-2.18,912.058
16:06:46,-2.19,912.046
16:06:46,-2.2,912.033
16:06:46,-2.21,912.021
16:06:46,-2.22,912.008
16:06:46,-2.23,911.996
16:06:46,-2.24,911.984
16:06:46,-2.25,911.971
16:06:46,-2.26,911.959
16:06:47,-2.27,911.947
16:06:47,-2.28,911.935
16:06:47,-2.29,911.923
16:06:47,-2.3,911.911
16:06:47,-2.31,911.899
16:06:47,-2.32,911.887
16:06:47,-2.33,911.875
16:06:47,-2.34,911.863
16:06:47,-2.35,911.851
16:06:47,-2.36,911.84
16:06:47,-2.37,911.828
16:06:47,-2.38,911.816
16:06:48,-2.39,911.805
16:06:48,-2.4,911.793
16:06:48,-2.41,911.782
16:06:48,-2.42,911.77
16:06:48,-2.43,911.759
16:06:48,-2.44,911.748
16:06:48,-2.45,911.737
16:06:48,-2.46,911.725
16:06:48,-2.47,911.714
16:06:48,-2.48,911.703
16:06:48,-2.49,911.68
16:06:48,-2.5,911.65
16:06:48,-2.51,911.605
16:06:48,-2.52,911.551
16:06:48,-2.53,911.487
16:06:48,-2.54,911.416
16:06:48,-2.55,911.33
16:06:48,-2.56,911.243
16:06:48,-2.57,911.156
16:06:48,-2.58,911.069
16:06:48,-2.59,910.982
16:06:48,-2.6,910.896
16:06:48,-2.61,910.81
16:06:48,-2.62,910.725
16:06:48,-2.63,910.64
16:06:48,-2.64,910.555
16:06:48,-2.65,910.47
16:06:48,-2.66,910.386
16:06:48,-2.67,910.302
16:06:48,-2.68,910.141
16:06:48,-2.69,909.98
16:06:48,-2.7,909.819
16:06:48,-2.71,909.66
16:06:48,-2.72,909.501
16:06:48,-2.73,909.342
16:06:48,-2.74,909.184
16:06:48,-2.75,909.027
16:06:48,-2.76,908.87
16:06:48,-2.77,908.714
16:06:48,-2.78,908.558
16:06:48,-2.79,908.403
16:06:48,-2.8,908.249
16:06:48,-2.81,908.095
16:06:48,-2.82,907.941
16:06:48,-2.83,907.788
16:06:48,-2.84,907.636
16:06:48,-2.85,907.484
16:06:48,-2.86,907.333
16:06:48,-2.87,907.182
16:06:48,-2.88,907.032
16:06:48,-2.89,906.882
16:06:48,-2.9,906.733
16:06:48,-2.91,906.584
16:06:48,-2.92,906.436
16:06:48,-2.93,906.288
16:06:48,-2.94,906.141
16:06:48,-2.95,905.995
16:06:48,-2.96,905.848
16:06:48,-2.97,905.703
16:06:48,-2.98,905.558
16:06:48,-2.99,905.413
16:06:48,-3,905.269
16:06:48,-3.01,905.125
16:06:48,-3.02,904.982
16:06:48,-3.03,904.839
16:06:48,-3.04,904.697
16:06:48,-3.05,904.555
16:06:48,-3.06,904.413
16:06:48,-3.07,904.273
16:06:48,-3.08,904.132
16:06:48,-3.09,903.992
16:06:48,-3.1,903.853
16:06:48,-3.11,903.713
16:06:49,-3.12,903.575
16:06:49,-3.13,903.437
16:06:49,-3.14,903.299
16:06:49,-3.15,903.162
16:06:49,-3.16,903.025
16:06:49,-3.17,902.888
16:06:49,-3.18,902.752
16:06:49,-3.19,902.617
16:06:49,-3.2,902.482
16:06:49,-3.21,902.347
16:06:49,-3.22,902.212
16:06:49,-3.23,902.079
16:06:49,-3.24,901.945
16:06:49,-3.25,901.812
16:06:49,-3.26,901.679
16:06:49,-3.27,901.547
16:06:49,-3.28,901.415
16:06:49,-3.29,901.284
16:06:49,-3.3,901.153
16:06:49,-3.31,901.022
16:06:49,-3.32,900.892
16:06:49,-3.33,900.762
16:06:49,-3.34,900.632
16:06:49,-3.35,900.503
16:06:49,-3.36,900.375
16:06:49,-3.37,900.246
16:06:49,-3.38,900.118
16:06:49,-3.39,899.991
16:06:49,-3.4,899.864
16:06:49,-3.41,899.737
16:06:49,-3.42,899.61
16:06:49,-3.43,899.484
16:06:49,-3.44,899.359
16:06:49,-3.45,899.233
16:06:49,-3.46,899.108
16:06:49,-3.47,898.984
16:06:49,-3.48,898.859
16:06:49,-3.49,898.736
16:06:49,-3.5,898.612
16:06:49,-3.51,898.489
16:06:49,-3.52,898.366
16:06:49,-3.53,898.244
16:06:49,-3.54,898.121
16:06:49,-3.55,898
16:06:50,-3.56,897.878
16:06:50,-3.57,897.757
16:06:50,-3.58,897.636
16:06:50,-3.59,897.516
16:06:50,-3.6,897.396
16:06:50,-3.61,897.276
16:06:50,-3.62,897.156
16:06:50,-3.63,897.037
16:06:50,-3.64,896.919
16:06:50,-3.65,896.8
16:06:50,-3.66,896.682
16:06:50,-3.67,896.564
16:06:50,-3.68,896.447
16:06:50,-3.69,896.33
16:06:50,-3.7,896.213
16:06:50,-3.71,896.096
16:06:50,-3.72,895.98
16:06:50,-3.73,895.864
16:06:50,-3.74,895.748
16:06:50,-3.75,895.633
16:06:50,-3.76,895.518
16:06:50,-3.77,895.404
16:06:50,-3.78,895.289
16:06:50,-3.79,895.175
16:06:50,-3.8,895.061
16:06:50,-3.81,894.948
16:06:50,-3.82,894.835
16:06:50,-3.83,894.722
16:06:50,-3.84,894.609
16:06:50,-3.85,894.497
16:06:50,-3.86,894.385
16:06:50,-3.87,894.273
16:06:50,-3.88,894.161
16:06:50,-3.89,894.05
16:06:50,-3.9,893.939
16:06:50,-3.91,893.829
16:06:50,-3.92,893.718
16:06:50,-3.93,893.608
16:06:50,-3.94,893.498
16:06:50,-3.95,893.389
16:06:50,-3.96,893.28
16:06:50,-3.97,893.171
16:06:50,-3.98,893.062
16:06:50,-3.99,892.953
16:06:50,-4,892.845
16:06:51,-4.01,892.737
16:06:51,-4.02,892.63
16:06:51,-4.03,892.522
16:06:51,-4.04,892.415
16:06:51,-4.05,892.309
16:06:51,-4.06,892.202
16:06:51,-4.07,892.096
16:06:51,-4.08,891.99
16:06:51,-4.09,891.884
16:06:51,-4.1,891.778
16:06:51,-4.11,891.673
16:06:51,-4.12,891.568
16:06:51,-4.13,891.463
16:06:51,-4.14,891.359
16:06:51,-4.15,891.255
16:06:51,-4.16,891.151
16:06:52,-4.17,891.047
16:06:52,-4.18,890.943
16:06:52,-4.19,890.84
16:06:52,-4.2,890.737
16:06:52,-4.21,890.634
16:06:52,-4.22,890.532
16:06:52,-4.23,890.43
16:06:52,-4.24,890.328
16:06:52,-4.25,890.226
16:06:53,-4.26,890.124
16:06:53,-4.27,890.023
16:06:53,-4.28,889.922
16:06:53,-4.29,889.821
16:06:53,-4.3,889.721
16:06:53,-4.31,889.62
16:06:53,-4.32,889.52
16:06:53,-4.33,889.42
16:06:53,-4.34,889.32
16:06:54,-4.35,889.221
16:06:54,-4.36,889.122
16:06:54,-4.37,889.023
16:06:54,-4.38,888.924
16:06:54,-4.39,888.826
16:06:54,-4.4,888.727
16:06:54,-4.41,888.629
16:06:54,-4.42,888.531
16:06:54,-4.43,888.434
16:06:55,-4.44,888.336
16:06:55,-4.45,888.239
16:06:55,-4.46,888.142
16:06:55,-4.47,888.045
16:06:55,-4.48,887.949
16:06:55,-4.49,887.853
16:06:55,-4.5,887.756
16:06:55,-4.51,887.661
16:06:55,-4.52,887.565
16:06:55,-4.53,887.469
16:06:56,-4.54,887.374
16:06:56,-4.55,887.279
16:06:56,-4.56,887.184
16:06:56,-4.57,887.09
16:06:56,-4.58,886.995
16:06:56,-4.59,886.901
16:06:56,-4.6,886.807
16:06:56,-4.61,886.713
16:06:56,-4.62,886.619
16:06:56,-4.63,886.526
16:06:57,-4.64,886.433
16:06:57,-4.65,886.34
16:06:57,-4.66,886.247
16:06:57,-4.67,886.154
16:06:57,-4.68,886.062
16:06:57,-4.69,885.97
16:06:57,-4.7,885.878
16:06:57,-4.71,885.786
16:06:57,-4.72,885.694
16:06:57,-4.73,885.603
16:06:57,-4.74,885.512
16:06:57,-4.75,885.421
16:06:57,-4.76,885.33
16:06:58,-4.77,885.239
16:06:58,-4.78,885.149
16:06:58,-4.79,885.058
16:06:58,-4.8,884.968
16:06:58,-4.81,884.878
16:06:58,-4.82,884.789
16:06:58,-4.83,884.699
16:06:58,-4.84,884.61
16:06:58,-4.85,884.521
16:06:59,-4.86,884.432
16:06:59,-4.87,884.343
16:06:59,-4.88,884.254
16:06:59,-4.89,884.166
16:06:59,-4.9,884.078
16:06:59,-4.91,883.989
16:06:59,-4.92,883.902
16:06:59,-4.93,883.814
16:07:00,-4.94,883.726
16:07:00,-4.95,883.639
16:07:00,-4.96,883.552
16:07:00,-4.97,883.465
16:07:00,-4.98,883.378
16:07:00,-4.99,883.291
16:07:00,-5,883.205
16:07:01,-5.01,883.119
16:07:01,-5.02,883.032
16:07:01,-5.03,882.946
16:07:01,-5.04,882.861
16:07:01,-5.05,882.775
16:07:01,-5.06,882.69
16:07:01,-5.07,882.604
16:07:02,-5.08,882.519
16:07:02,-5.09,882.434
16:07:02,-5.1,882.349
16:07:02,-5.11,882.265
16:07:02,-5.12,882.18
16:07:02,-5.13,882.096
16:07:02,-5.14,882.012
16:07:03,-5.15,881.928
16:07:03,-5.16,881.844
16:07:03,-5.17,881.761
16:07:03,-5.18,881.677
16:07:03,-5.19,881.594
16:07:03,-5.2,881.511
16:07:04,-5.21,881.428
16:07:04,-5.22,881.345
16:07:04,-5.23,881.262
16:07:04,-5.24,881.18
16:07:04,-5.25,881.097
16:07:04,-5.26,881.015
16:07:05,-5.27,880.933
16:07:05,-5.28,880.851
16:07:05,-5.29,880.769
16:07:05,-5.3,880.688
16:07:05,-5.31,880.606
16:07:05,-5.32,880.525
16:07:05,-5.33,880.444
16:07:05,-5.34,880.363
16:07:05,-5.35,880.282
16:07:05,-5.36,880.202
16:07:06,-5.37,880.121
16:07:06,-5.38,880.041
16:07:06,-5.39,879.961
16:07:06,-5.4,879.88
16:07:06,-5.41,879.801
16:07:06,-5.42,879.721
16:07:06,-5.43,879.641
16:07:06,-5.44,879.562
16:07:06,-5.45,879.482
16:07:06,-5.46,879.403
16:07:06,-5.47,879.324
16:07:06,-5.48,879.245
16:07:06,-5.49,879.166
16:07:07,-5.5,879.088
16:07:07,-5.51,879.009
16:07:07,-5.52,878.931
16:07:07,-5.53,878.853
16:07:07,-5.54,878.775
16:07:07,-5.55,878.697
16:07:07,-5.56,878.619
16:07:07,-5.57,878.542
16:07:07,-5.58,878.464
16:07:07,-5.59,878.385
16:07:07,-5.6,878.305
16:07:07,-5.61,878.226
16:07:07,-5.62,878.147
16:07:07,-5.63,878.068
16:07:07,-5.64,877.989
16:07:07,-5.65,877.91
16:07:07,-5.66,877.832
16:07:07,-5.67,877.753
16:07:07,-5.68,877.673
16:07:07,-5.69,877.593
16:07:07,-5.7,877.512
16:07:07,-5.71,877.432
16:07:07,-5.72,877.352
16:07:07,-5.73,877.273
16:07:07,-5.74,877.193
16:07:07,-5.75,877.109
16:07:07,-5.76,877.015
16:07:07,-5.77,876.908
16:07:07,-5.78,876.791
16:07:07,-5.79,876.674
16:07:07,-5.8,876.557
16:07:07,-5.81,876.441
16:07:07,-5.82,876.324
16:07:07,-5.83,876.208
16:07:07,-5.84,876.092
16:07:07,-5.85,875.977
16:07:07,-5.86,875.861
16:07:07,-5.87,875.746
16:07:07,-5.88,875.631
16:07:07,-5.89,875.516
16:07:07,-5.9,875.401
16:07:07,-5.91,875.287
